"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","w","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","w potential","w vector e:0","w vector e:1","w vector e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.8201e-50,8.8201e-50,0.0024216,0.010118,-14042,0.0072278,-0.0029341,14252,-0.00010181,-0.00023137,3.7914,0.00010126,0.00023154,71.013,-72070,-31320,-1.0248e-07,-3.6671e-06,1672.3,2.4924e-08,1.9922e-09,-0.039357,-1.2878e-13,-4.6082e-12,0.0021015,3.1321e-14,2.5035e-15,0,0,0,0,0,0,0,-8.7626e-05,-0.00022461,3.7908,8.7135e-05,0.00022474,70.997,0,-31293,-1537.4,1.332e-05,1670.8,82.071,-1.4864e-06,-0.039324,-0.0019319,1.6739e-11,0.0020996,0.00010313,-1.8678e-12,0,0,0,0,1,0.0015,0,0.0015,0.005
8.8201e-50,8.8201e-50,0.0021316,0.0089067,-12360,0.0063625,-0.0025828,12546,-0.00010226,-0.00022983,3.7809,0.00010171,0.00023001,70.816,-63441,-31215,-1.0176e-07,-3.502e-06,1666.7,2.9778e-08,-2.2844e-07,-0.039226,-1.2788e-13,-4.4007e-12,0.0020944,3.7421e-14,-2.8707e-13,0,0,0,0,0,0,0,-8.7626e-05,-0.00022461,3.7908,8.7135e-05,0.00022474,70.997,0,-31293,-1537.4,1.332e-05,1670.8,82.071,-1.4864e-06,-0.039324,-0.0019319,1.6739e-11,0.0020996,0.00010313,-1.8678e-12,0,0,0,0,1,0.001505,0,0.001505,0.005
8.8201e-50,8.8201e-50,0.0018417,0.0076953,-10679,0.0054971,-0.0022315,10839,-0.0001027,-0.00022829,3.7704,0.00010216,0.00022847,70.619,-54812,-31110,-1.0105e-07,-3.3369e-06,1661.1,3.4633e-08,-4.5888e-07,-0.039094,-1.2699e-13,-4.1933e-12,0.0020874,4.3521e-14,-5.7664e-13,0,0,0,0,0,0,0,-8.7626e-05,-0.00022461,3.7908,8.7135e-05,0.00022474,70.997,0,-31293,-1537.4,1.332e-05,1670.8,82.071,-1.4864e-06,-0.039324,-0.0019319,1.6739e-11,0.0020996,0.00010313,-1.8678e-12,0,0,0,0,1,0.00151,0,0.00151,0.005
8.8201e-50,8.8201e-50,0.0015518,0.0064839,-8998,0.0046318,-0.0018802,9133.1,-0.00010314,-0.00022676,3.7599,0.00010261,0.00022694,70.422,-46182,-31006,-1.0034e-07,-3.1718e-06,1655.5,3.9487e-08,-6.8931e-07,-0.038963,-1.2609e-13,-3.9858e-12,0.0020804,4.9621e-14,-8.6622e-13,0,0,0,0,0,0,0,-8.7626e-05,-0.00022461,3.7908,8.7135e-05,0.00022474,70.997,0,-31293,-1537.4,1.332e-05,1670.8,82.071,-1.4864e-06,-0.039324,-0.0019319,1.6739e-11,0.0020996,0.00010313,-1.8678e-12,0,0,0,0,1,0.001515,0,0.001515,0.005
8.8201e-50,8.8201e-50,0.0012619,0.0052725,-7316.8,0.0037664,-0.0015289,7426.8,-0.00010359,-0.00022522,3.7494,0.00010306,0.0002254,70.224,-37553,-30901,-9.9624e-08,-3.0067e-06,1649.9,4.4341e-08,-9.1975e-07,-0.038831,-1.2519e-13,-3.7784e-12,0.0020733,5.572e-14,-1.1558e-12,0,0,0,0,0,0,0,-8.7625e-05,-0.00022461,3.7908,8.7054e-05,0.00022487,70.997,0,-31293,-1537.4,1.3373e-05,1670.8,82.071,-1.4534e-06,-0.039324,-0.0019319,1.6805e-11,0.0020996,0.00010313,-1.8264e-12,0,0,0,0,1,0.00152,0,0.00152,0.005
8.8201e-50,8.8201e-50,0.00097192,0.0040611,-5635.6,0.0029011,-0.0011776,5720.5,-0.00010403,-0.00022368,3.7389,0.0001035,0.00022387,70.027,-28924,-30796,-9.8911e-08,-2.8416e-06,1644.3,4.9195e-08,-1.1502e-06,-0.0387,-1.243e-13,-3.5709e-12,0.0020663,6.182e-14,-1.4454e-12,0,0,0,0,0,0,0,-8.7625e-05,-0.00022461,3.7908,8.7054e-05,0.00022487,70.997,0,-31293,-1537.4,1.3373e-05,1670.8,82.071,-1.4534e-06,-0.039324,-0.0019319,1.6805e-11,0.0020996,0.00010313,-1.8264e-12,0,0,0,0,1,0.001525,0,0.001525,0.005
8.8201e-50,8.8201e-50,0.00068199,0.0028497,-3954.4,0.0020357,-0.00082626,4014.2,-0.00010448,-0.00022215,3.7284,0.00010395,0.00022233,69.83,-20295,-30692,-9.8198e-08,-2.6765e-06,1638.7,5.4049e-08,-1.3806e-06,-0.038568,-1.234e-13,-3.3634e-12,0.0020593,6.792e-14,-1.7349e-12,0,0,0,0,0,0,0,-8.7625e-05,-0.00022461,3.7908,8.7054e-05,0.00022487,70.997,0,-31293,-1537.4,1.3373e-05,1670.8,82.071,-1.4534e-06,-0.039324,-0.0019319,1.6805e-11,0.0020996,0.00010313,-1.8264e-12,0,0,0,0,1,0.00153,0,0.00153,0.005
8.8201e-50,8.8201e-50,0.00039206,0.0016384,-2273.3,0.0011704,-0.00047497,2307.9,-0.00010492,-0.00022061,3.7179,0.0001044,0.0002208,69.633,-11665,-30587,-9.7485e-08,-2.5115e-06,1633.1,5.8903e-08,-1.6111e-06,-0.038437,-1.225e-13,-3.156e-12,0.0020523,7.402e-14,-2.0245e-12,0,0,0,0,0,0,0,-8.7625e-05,-0.00022461,3.7908,8.7054e-05,0.00022487,70.997,0,-31293,-1537.4,1.3373e-05,1670.8,82.071,-1.4534e-06,-0.039324,-0.0019319,1.6805e-11,0.0020996,0.00010313,-1.8264e-12,0,0,0,0,1,0.001535,0,0.001535,0.005
8.8201e-50,8.8201e-50,0.00010213,0.00042697,-592.09,0.00030503,-0.00012367,601.63,-0.00010537,-0.00021907,3.7074,0.00010485,0.00021926,69.436,-3036,-30482,-9.6772e-08,-2.3464e-06,1627.5,6.3758e-08,-1.8415e-06,-0.038305,-1.2161e-13,-2.9485e-12,0.0020452,8.012e-14,-2.3141e-12,0,0,0,0,0,0,0,-8.7625e-05,-0.00022461,3.7908,8.7054e-05,0.00022487,70.997,0,-31293,-1537.4,1.3373e-05,1670.8,82.071,-1.4534e-06,-0.039324,-0.0019319,1.6805e-11,0.0020996,0.00010313,-1.8264e-12,0,0,0,0,1,0.00154,0,0.00154,0.005
8.8201e-50,8.8201e-50,-0.0001878,-0.00078443,1089.1,-0.00056032,0.00022764,-1104.7,-0.00010581,-0.00021754,3.6969,0.0001053,0.00021773,69.238,5593.4,-30378,-9.6059e-08,-2.1813e-06,1622,6.8612e-08,-2.0719e-06,-0.038174,-1.2071e-13,-2.7411e-12,0.0020382,8.622e-14,-2.6037e-12,0,0,0,0,0,0,0,-8.7625e-05,-0.00022461,3.7908,8.7054e-05,0.00022487,70.997,0,-31293,-1537.4,1.3373e-05,1670.8,82.071,-1.4534e-06,-0.039324,-0.0019319,1.6805e-11,0.0020996,0.00010313,-1.8264e-12,0,0,0,0,1,0.001545,0,0.001545,0.005
8.8201e-50,8.8201e-50,-0.00047773,-0.0019958,2770.3,-0.0014257,0.00057893,-2811,-0.00010626,-0.000216,3.6864,0.00010575,0.00021619,69.041,14223,-30273,-9.5346e-08,-2.0162e-06,1616.4,7.3466e-08,-2.3024e-06,-0.038042,-1.1982e-13,-2.5336e-12,0.0020312,9.232e-14,-2.8932e-12,0,0,0,0,0,0,0,-8.7625e-05,-0.00022461,3.7908,8.7054e-05,0.00022487,70.997,0,-31293,-1537.4,1.3373e-05,1670.8,82.071,-1.4534e-06,-0.039324,-0.0019319,1.6805e-11,0.0020996,0.00010313,-1.8264e-12,0,0,0,0,1,0.00155,0,0.00155,0.005
8.8201e-50,8.8201e-50,-0.00076766,-0.0032072,4451.5,-0.002291,0.00093023,-4517.3,-0.0001067,-0.00021446,3.6759,0.0001062,0.00021466,68.844,22852,-30168,-9.4633e-08,-1.8511e-06,1610.8,7.832e-08,-2.5328e-06,-0.037911,-1.1892e-13,-2.3262e-12,0.0020242,9.842e-14,-3.1828e-12,0,0,0,0,0,0,0,-8.7625e-05,-0.00022461,3.7908,8.7054e-05,0.00022487,70.997,0,-31293,-1537.4,1.3373e-05,1670.8,82.071,-1.4534e-06,-0.039324,-0.0019319,1.6805e-11,0.0020996,0.00010313,-1.8264e-12,0,0,0,0,1,0.001555,0,0.001555,0.005
8.8201e-50,8.8201e-50,-0.0010576,-0.0044186,6132.7,-0.0031564,0.0012815,-6223.6,-0.00010714,-0.00021293,3.6654,0.00010665,0.00021313,68.647,31481,-30064,-9.392e-08,-1.686e-06,1605.2,8.3174e-08,-2.7632e-06,-0.037779,-1.1802e-13,-2.1187e-12,0.0020171,1.0452e-13,-3.4724e-12,0,0,0,0,0,0,0,-0.00011897,-0.00023768,3.7908,0.00011845,0.00023806,70.997,0,-31293,1537.4,-1.7219e-05,1670.8,-82.071,6.476e-06,-0.039324,0.0019319,-2.1638e-11,0.0020996,-0.00010313,8.1379e-12,0,0,0,0,1,0.00156,0,0.00156,0.005
8.8201e-50,8.8201e-50,-0.0013475,-0.00563,7813.8,-0.0040217,0.0016328,-7929.8,-0.00010759,-0.00021139,3.6549,0.0001071,0.00021159,68.45,40111,-29959,-9.3207e-08,-1.5209e-06,1599.6,8.8028e-08,-2.9937e-06,-0.037648,-1.1713e-13,-1.9112e-12,0.0020101,1.1062e-13,-3.762e-12,0,0,0,0,0,0,0,-0.00011897,-0.00023768,3.7908,0.00011845,0.00023806,70.997,0,-31293,1537.4,-1.7219e-05,1670.8,-82.071,6.476e-06,-0.039324,0.0019319,-2.1638e-11,0.0020996,-0.00010313,8.1379e-12,0,0,0,0,1,0.001565,0,0.001565,0.005
8.8201e-50,8.8201e-50,-0.0014532,-0.0060718,8426.9,-0.0043373,0.0017609,-8552.1,-0.00010793,-0.00020995,3.6449,0.00010744,0.00021015,68.262,43257,-29864,-9.0135e-08,-1.5195e-06,1594.5,8.9456e-08,-3.0696e-06,-0.037528,-1.1327e-13,-1.9095e-12,0.0020037,1.1241e-13,-3.8574e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00157,0,0.00157,0.005
8.8201e-50,8.8201e-50,-0.0013946,-0.0058269,8087.1,-0.0041624,0.0016899,-8207.2,-0.00010818,-0.0002086,3.6353,0.00010769,0.00020881,68.083,41513,-29777,-8.4958e-08,-1.6641e-06,1589.9,8.7827e-08,-3.0077e-06,-0.037419,-1.0676e-13,-2.0912e-12,0.0019979,1.1037e-13,-3.7796e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001575,0,0.001575,0.005
8.8201e-50,8.8201e-50,-0.001336,-0.0055821,7747.2,-0.0039875,0.0016189,-7862.3,-0.00010843,-0.00020726,3.6258,0.00010795,0.00020746,67.904,39768,-29690,-7.9781e-08,-1.8087e-06,1585.2,8.6198e-08,-2.9458e-06,-0.037309,-1.0026e-13,-2.2729e-12,0.001992,1.0832e-13,-3.7018e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00158,0,0.00158,0.005
8.8201e-50,8.8201e-50,-0.0012774,-0.0053372,7407.3,-0.0038125,0.0015479,-7517.4,-0.00010868,-0.00020591,3.6162,0.0001082,0.00020611,67.725,38023,-29603,-7.4604e-08,-1.9533e-06,1580.6,8.4568e-08,-2.8839e-06,-0.0372,-9.3751e-14,-2.4546e-12,0.0019862,1.0627e-13,-3.6241e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001585,0,0.001585,0.005
8.8201e-50,8.8201e-50,-0.0012188,-0.0050923,7067.5,-0.0036376,0.0014769,-7172.5,-0.00010892,-0.00020456,3.6066,0.00010845,0.00020476,67.545,36279,-29516,-6.9426e-08,-2.0979e-06,1575.9,8.2939e-08,-2.8221e-06,-0.037091,-8.7245e-14,-2.6363e-12,0.0019804,1.0422e-13,-3.5463e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00159,0,0.00159,0.005
8.8201e-50,8.8201e-50,-0.0011602,-0.0048475,6727.6,-0.0034627,0.0014059,-6827.6,-0.00010917,-0.00020321,3.597,0.0001087,0.00020341,67.366,34534,-29429,-6.4249e-08,-2.2425e-06,1571.3,8.131e-08,-2.7602e-06,-0.036982,-8.0739e-14,-2.818e-12,0.0019745,1.0218e-13,-3.4685e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001595,0,0.001595,0.005
8.8201e-50,8.8201e-50,-0.0011016,-0.0046026,6387.8,-0.0032878,0.0013349,-6482.7,-0.00010942,-0.00020186,3.5875,0.00010895,0.00020206,67.187,32790,-29342,-5.9072e-08,-2.3871e-06,1566.6,7.9681e-08,-2.6983e-06,-0.036872,-7.4234e-14,-2.9997e-12,0.0019687,1.0013e-13,-3.3908e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.0016,0,0.0016,0.005
8.8201e-50,8.8201e-50,-0.001043,-0.0043577,6047.9,-0.0031129,0.0012639,-6137.8,-0.00010967,-0.00020051,3.5779,0.0001092,0.00020072,67.008,31045,-29255,-5.3895e-08,-2.5317e-06,1562,7.8052e-08,-2.6364e-06,-0.036763,-6.7728e-14,-3.1814e-12,0.0019629,9.8083e-14,-3.313e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001605,0,0.001605,0.005
8.8201e-50,8.8201e-50,-0.00098435,-0.0041129,5708,-0.002938,0.0011928,-5792.9,-0.00010992,-0.00019916,3.5683,0.00010946,0.00019937,66.829,29300,-29168,-4.8718e-08,-2.6763e-06,1557.4,7.6423e-08,-2.5745e-06,-0.036654,-6.1222e-14,-3.3631e-12,0.001957,9.6035e-14,-3.2352e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00161,0,0.00161,0.005
8.8201e-50,8.8201e-50,-0.00092574,-0.003868,5368.2,-0.002763,0.0011218,-5448,-0.00011017,-0.00019781,3.5588,0.00010971,0.00019802,66.65,27556,-29081,-4.3541e-08,-2.8209e-06,1552.7,7.4793e-08,-2.5126e-06,-0.036544,-5.4716e-14,-3.5448e-12,0.0019512,9.3988e-14,-3.1574e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001615,0,0.001615,0.005
8.8201e-50,8.8201e-50,-0.00086713,-0.0036232,5028.3,-0.0025881,0.0010508,-5103.1,-0.00011042,-0.00019646,3.5492,0.00010996,0.00019667,66.471,25811,-28994,-3.8364e-08,-2.9655e-06,1548.1,7.3164e-08,-2.4507e-06,-0.036435,-4.821e-14,-3.7266e-12,0.0019454,9.1941e-14,-3.0797e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00162,0,0.00162,0.005
8.8201e-50,8.8201e-50,-0.00080851,-0.0033783,4688.4,-0.0024132,0.00097981,-4758.2,-0.00011066,-0.00019512,3.5396,0.00011021,0.00019532,66.291,24066,-28907,-3.3187e-08,-3.1101e-06,1543.4,7.1535e-08,-2.3888e-06,-0.036326,-4.1705e-14,-3.9083e-12,0.0019395,8.9893e-14,-3.0019e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001625,0,0.001625,0.005
8.8201e-50,8.8201e-50,-0.0007499,-0.0031334,4348.6,-0.0022383,0.00090879,-4413.3,-0.00011091,-0.00019377,3.53,0.00011046,0.00019397,66.112,22322,-28820,-2.801e-08,-3.2547e-06,1538.8,6.9906e-08,-2.327e-06,-0.036217,-3.5199e-14,-4.09e-12,0.0019337,8.7846e-14,-2.9241e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00163,0,0.00163,0.005
8.8201e-50,8.8201e-50,-0.00069129,-0.0028886,4008.7,-0.0020634,0.00083778,-4068.4,-0.00011116,-0.00019242,3.5205,0.00011072,0.00019262,65.933,20577,-28733,-2.2833e-08,-3.3993e-06,1534.2,6.8277e-08,-2.2651e-06,-0.036107,-2.8693e-14,-4.2717e-12,0.0019279,8.5799e-14,-2.8464e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001635,0,0.001635,0.005
8.8201e-50,8.8201e-50,-0.00063268,-0.0026437,3668.8,-0.0018885,0.00076677,-3723.6,-0.00011141,-0.00019107,3.5109,0.00011097,0.00019128,65.754,18832,-28646,-1.7656e-08,-3.5439e-06,1529.5,6.6647e-08,-2.2032e-06,-0.035998,-2.2187e-14,-4.4534e-12,0.001922,8.3752e-14,-2.7686e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00164,0,0.00164,0.005
8.8201e-50,8.8201e-50,-0.00057406,-0.0023989,3329,-0.0017136,0.00069575,-3378.6,-0.00011166,-0.00018972,3.5013,0.00011122,0.00018993,65.575,17088,-28559,-1.2479e-08,-3.6885e-06,1524.9,6.5018e-08,-2.1413e-06,-0.035889,-1.5682e-14,-4.6351e-12,0.0019162,8.1704e-14,-2.6908e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001645,0,0.001645,0.005
8.8201e-50,8.8201e-50,-0.00051545,-0.002154,2989.1,-0.0015386,0.00062474,-3033.7,-0.00011191,-0.00018837,3.4918,0.00011147,0.00018858,65.396,15343,-28472,-7.3019e-09,-3.8331e-06,1520.2,6.3389e-08,-2.0794e-06,-0.03578,-9.1758e-15,-4.8168e-12,0.0019104,7.9657e-14,-2.613e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00165,0,0.00165,0.005
8.8201e-50,8.8201e-50,-0.00045684,-0.0019091,2649.3,-0.0013637,0.00055373,-2688.9,-0.00011216,-0.00018702,3.4822,0.00011172,0.00018723,65.217,13598,-28386,-2.1249e-09,-3.9777e-06,1515.6,6.176e-08,-2.0175e-06,-0.03567,-2.6701e-15,-4.9985e-12,0.0019045,7.761e-14,-2.5353e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001655,0,0.001655,0.005
8.8201e-50,8.8201e-50,-0.00039823,-0.0016643,2309.4,-0.0011888,0.00048271,-2344,-0.00011241,-0.00018567,3.4726,0.00011197,0.00018588,65.037,11854,-28299,3.0522e-09,-4.1223e-06,1510.9,6.0131e-08,-1.9556e-06,-0.035561,3.8357e-15,-5.1802e-12,0.0018987,7.5562e-14,-2.4575e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00166,0,0.00166,0.005
8.8201e-50,8.8201e-50,-0.00033962,-0.0014194,1969.5,-0.0010139,0.0004117,-1999.1,-0.00011265,-0.00018432,3.463,0.00011223,0.00018453,64.858,10109,-28212,8.2292e-09,-4.2669e-06,1506.3,5.8501e-08,-1.8937e-06,-0.035452,1.0341e-14,-5.362e-12,0.0018929,7.3515e-14,-2.3797e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001665,0,0.001665,0.005
8.8201e-50,8.8201e-50,-0.000281,-0.0011745,1629.7,-0.00083898,0.00034069,-1654.2,-0.0001129,-0.00018298,3.4535,0.00011248,0.00018318,64.679,8364.4,-28125,1.3406e-08,-4.4115e-06,1501.7,5.6872e-08,-1.8318e-06,-0.035342,1.6847e-14,-5.5437e-12,0.001887,7.1468e-14,-2.302e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00167,0,0.00167,0.005
8.8201e-50,8.8201e-50,-0.00022239,-0.00092969,1289.8,-0.00066407,0.00026967,-1309.3,-0.00011315,-0.00018163,3.4439,0.00011273,0.00018184,64.5,6619.8,-28038,1.8583e-08,-4.5561e-06,1497,5.5243e-08,-1.77e-06,-0.035233,2.3353e-14,-5.7254e-12,0.0018812,6.942e-14,-2.2242e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001675,0,0.001675,0.005
8.8201e-50,8.8201e-50,-0.00016378,-0.00068482,949.93,-0.00048915,0.00019866,-964.35,-0.0001134,-0.00018028,3.4343,0.00011298,0.00018049,64.321,4875.1,-27951,2.376e-08,-4.7007e-06,1492.4,5.3614e-08,-1.7081e-06,-0.035124,2.9859e-14,-5.9071e-12,0.0018754,6.7373e-14,-2.1464e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00168,0,0.00168,0.005
8.8201e-50,8.8201e-50,-0.00010517,-0.00043997,610.07,-0.00031424,0.00012765,-619.46,-0.00011365,-0.00017893,3.4248,0.00011323,0.00017914,64.142,3130.5,-27864,2.8937e-08,-4.8453e-06,1487.7,5.1985e-08,-1.6462e-06,-0.035015,3.6364e-14,-6.0888e-12,0.0018696,6.5326e-14,-2.0686e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.001685,0,0.001685,0.005
8.8201e-50,8.8201e-50,-4.6556e-05,-0.0001951,270.2,-0.00013932,5.6634e-05,-274.56,-0.0001139,-0.00017758,3.4152,0.00011349,0.00017779,63.963,1385.8,-27777,3.4114e-08,-4.9899e-06,1483.1,5.0355e-08,-1.5843e-06,-0.034905,4.287e-14,-6.2705e-12,0.0018637,6.3279e-14,-1.9909e-12,0,0,0,0,0,0,0,-0.00012689,-0.00019347,3.5003,0.00012647,0.00019381,65.556,0,-28530,1401.6,-7.4611e-06,1523.3,-74.834,1.2707e-05,-0.035852,0.0017613,-9.3759e-12,0.0019143,-9.404e-05,1.5968e-11,0,0,0,0,1,0.00169,0,0.00169,0.005
