"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","surface current im:0","surface current im:1","surface current im:2","surface current re:0","surface current re:1","surface current re:2","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,-1.7122e-13,3.9599e-05,-7.017e-05,7.7405e-14,1.6223e-05,7.7627e-05,1.4558e-07,5.0667,-5.2463,-5.0612e-08,129.39,-7.5289,-16994,-17662,-1.809e-08,-3.5079e-07,871.81,-8.5709e-09,-2.2349e-07,-0.022195,-2.2732e-14,-4.4081e-13,0.0010956,-1.077e-14,-2.8085e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00268,0,0.00268,0.005
0,0,-1.6326e-13,3.8175e-05,-6.7648e-05,6.5806e-14,1.5637e-05,7.4845e-05,1.4054e-07,5.0872,-5.2354,-5.4295e-08,129.43,-7.5118,-17375,-17628,-1.7244e-08,-3.3013e-07,870.15,-8.2448e-09,-2.1102e-07,-0.022153,-2.1669e-14,-4.1486e-13,0.0010935,-1.0361e-14,-2.6517e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002685,0,0.002685,0.005
0,0,-1.5529e-13,3.6752e-05,-6.5127e-05,5.4208e-14,1.5052e-05,7.2063e-05,1.3549e-07,5.1077,-5.2246,-5.7978e-08,129.47,-7.4947,-17757,-17595,-1.6398e-08,-3.0948e-07,868.49,-7.9187e-09,-1.9854e-07,-0.02211,-2.0606e-14,-3.889e-13,0.0010914,-9.9508e-15,-2.4949e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00269,0,0.00269,0.005
0,0,-1.4733e-13,3.5328e-05,-6.2605e-05,4.2609e-14,1.4467e-05,6.9281e-05,1.3044e-07,5.1282,-5.2138,-6.1661e-08,129.5,-7.4775,-18139,-17561,-1.5552e-08,-2.8882e-07,866.82,-7.5926e-09,-1.8606e-07,-0.022068,-1.9543e-14,-3.6294e-13,0.0010893,-9.541e-15,-2.3382e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002695,0,0.002695,0.005
0,0,-1.3936e-13,3.3904e-05,-6.0083e-05,3.1011e-14,1.3881e-05,6.65e-05,1.254e-07,5.1486,-5.2029,-6.5344e-08,129.54,-7.4604,-18521,-17527,-1.4707e-08,-2.6816e-07,865.16,-7.2665e-09,-1.7359e-07,-0.022026,-1.848e-14,-3.3698e-13,0.0010872,-9.1313e-15,-2.1814e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.0027,0,0.0027,0.005
0,0,-1.314e-13,3.2481e-05,-5.7561e-05,1.9412e-14,1.3296e-05,6.3718e-05,1.2035e-07,5.1691,-5.1921,-6.9027e-08,129.58,-7.4433,-18903,-17494,-1.3861e-08,-2.4751e-07,863.5,-6.9404e-09,-1.6111e-07,-0.021983,-1.7417e-14,-3.1102e-13,0.0010851,-8.7215e-15,-2.0246e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002705,0,0.002705,0.005
0,0,-1.2343e-13,3.1057e-05,-5.504e-05,7.8138e-15,1.271e-05,6.0936e-05,1.1531e-07,5.1896,-5.1812,-7.271e-08,129.61,-7.4262,-19284,-17460,-1.3015e-08,-2.2685e-07,861.84,-6.6143e-09,-1.4864e-07,-0.021941,-1.6354e-14,-2.8507e-13,0.001083,-8.3117e-15,-1.8678e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00271,0,0.00271,0.005
0,0,-1.1547e-13,2.9633e-05,-5.2518e-05,-3.7848e-15,1.2125e-05,5.8154e-05,1.1026e-07,5.2101,-5.1704,-7.6393e-08,129.65,-7.409,-19666,-17426,-1.2169e-08,-2.0619e-07,860.17,-6.2882e-09,-1.3616e-07,-0.021899,-1.5291e-14,-2.5911e-13,0.0010809,-7.9019e-15,-1.711e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002715,0,0.002715,0.005
0,0,-1.0751e-13,2.8209e-05,-4.9996e-05,-1.5383e-14,1.154e-05,5.5372e-05,1.0522e-07,5.2305,-5.1595,-8.0076e-08,129.69,-7.3919,-20048,-17393,-1.1323e-08,-1.8553e-07,858.51,-5.9621e-09,-1.2368e-07,-0.021856,-1.4228e-14,-2.3315e-13,0.0010788,-7.4921e-15,-1.5542e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00272,0,0.00272,0.005
0,0,-9.954e-14,2.6786e-05,-4.7475e-05,-2.6982e-14,1.0954e-05,5.2591e-05,1.0017e-07,5.251,-5.1487,-8.3759e-08,129.73,-7.3748,-20430,-17359,-1.0478e-08,-1.6488e-07,856.85,-5.636e-09,-1.1121e-07,-0.021814,-1.3165e-14,-2.0719e-13,0.0010767,-7.0823e-15,-1.3974e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002725,0,0.002725,0.005
0,0,-9.1576e-14,2.5362e-05,-4.4953e-05,-3.858e-14,1.0369e-05,4.9809e-05,9.5127e-08,5.2715,-5.1378,-8.7442e-08,129.76,-7.3577,-20811,-17325,-9.6318e-09,-1.4422e-07,855.19,-5.3099e-09,-9.8729e-08,-0.021772,-1.2103e-14,-1.8123e-13,0.0010747,-6.6726e-15,-1.2407e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00273,0,0.00273,0.005
0,0,-8.3611e-14,2.3938e-05,-4.2431e-05,-5.0179e-14,9.7833e-06,4.7027e-05,9.0082e-08,5.292,-5.127,-9.1125e-08,129.8,-7.3405,-21193,-17292,-8.786e-09,-1.2356e-07,853.52,-4.9838e-09,-8.6252e-08,-0.021729,-1.104e-14,-1.5528e-13,0.0010726,-6.2628e-15,-1.0839e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002735,0,0.002735,0.005
0,0,-7.5647e-14,2.2514e-05,-3.9909e-05,-6.1777e-14,9.1979e-06,4.4245e-05,8.5036e-08,5.3125,-5.1162,-9.4808e-08,129.84,-7.3234,-21575,-17258,-7.9402e-09,-1.0291e-07,851.86,-4.6577e-09,-7.3776e-08,-0.021687,-9.9766e-15,-1.2932e-13,0.0010705,-5.853e-15,-9.2709e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00274,0,0.00274,0.005
0,0,-6.7682e-14,2.1091e-05,-3.7388e-05,-7.3376e-14,8.6125e-06,4.1463e-05,7.9991e-08,5.3329,-5.1053,-9.8491e-08,129.88,-7.3063,-21957,-17224,-7.0944e-09,-8.2251e-08,850.2,-4.3316e-09,-6.1299e-08,-0.021645,-8.9137e-15,-1.0336e-13,0.0010684,-5.4432e-15,-7.7031e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002745,0,0.002745,0.005
0,0,-5.9718e-14,1.9667e-05,-3.4866e-05,-8.4974e-14,8.0271e-06,3.8682e-05,7.4945e-08,5.3534,-5.0945,-1.0217e-07,129.91,-7.2891,-22338,-17191,-6.2485e-09,-6.1594e-08,848.54,-4.0056e-09,-4.8822e-08,-0.021602,-7.8508e-15,-7.7401e-14,0.0010663,-5.0334e-15,-6.1352e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00275,0,0.00275,0.005
0,0,-5.1753e-14,1.8243e-05,-3.2344e-05,-9.6573e-14,7.4417e-06,3.59e-05,6.99e-08,5.3739,-5.0836,-1.0586e-07,129.95,-7.272,-22720,-17157,-5.4027e-09,-4.0937e-08,846.87,-3.6795e-09,-3.6346e-08,-0.02156,-6.7878e-15,-5.1443e-14,0.0010642,-4.6236e-15,-4.5673e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002755,0,0.002755,0.005
0,0,-4.3789e-14,1.6819e-05,-2.9823e-05,-1.0817e-13,6.8563e-06,3.3118e-05,6.4855e-08,5.3944,-5.0728,-1.0954e-07,129.99,-7.2549,-23102,-17123,-4.5569e-09,-2.0281e-08,845.21,-3.3534e-09,-2.387e-08,-0.021518,-5.7249e-15,-2.5486e-14,0.0010621,-4.2139e-15,-2.9995e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00276,0,0.00276,0.005
0,0,-3.5824e-14,1.5396e-05,-2.7301e-05,-1.1977e-13,6.2708e-06,3.0336e-05,5.9809e-08,5.4148,-5.0619,-1.1322e-07,130.02,-7.2378,-23484,-17090,-3.7111e-09,3.7569e-10,843.55,-3.0273e-09,-1.1393e-08,-0.021475,-4.662e-15,4.721e-16,0.00106,-3.8041e-15,-1.4317e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002765,0,0.002765,0.005
0,0,-2.7859e-14,1.3972e-05,-2.4779e-05,-1.3137e-13,5.6854e-06,2.7554e-05,5.4764e-08,5.4353,-5.0511,-1.1691e-07,130.06,-7.2206,-23866,-17056,-2.8653e-09,2.1033e-08,841.89,-2.7012e-09,1.0838e-09,-0.021433,-3.5991e-15,2.643e-14,0.0010579,-3.3943e-15,1.3619e-15,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00277,0,0.00277,0.005
0,0,-1.9895e-14,1.2548e-05,-2.2257e-05,-1.4297e-13,5.1e-06,2.4773e-05,4.9718e-08,5.4558,-5.0403,-1.2059e-07,130.1,-7.2035,-24247,-17022,-2.0195e-09,4.169e-08,840.22,-2.3751e-09,1.356e-08,-0.021391,-2.5361e-15,5.2389e-14,0.0010559,-2.9845e-15,1.7041e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002775,0,0.002775,0.005
0,0,-1.193e-14,1.1124e-05,-1.9736e-05,-1.5457e-13,4.5146e-06,2.1991e-05,4.4673e-08,5.4763,-5.0294,-1.2427e-07,130.14,-7.1864,-24629,-16989,-1.1737e-09,6.2346e-08,838.56,-2.049e-09,2.6037e-08,-0.021348,-1.4732e-15,7.8347e-14,0.0010538,-2.5747e-15,3.2719e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00278,0,0.00278,0.005
0,0,-3.9654e-15,9.7006e-06,-1.7214e-05,-1.6616e-13,3.9292e-06,1.9209e-05,3.9628e-08,5.4967,-5.0186,-1.2796e-07,130.17,-7.1692,-25011,-16955,-3.2784e-10,8.3003e-08,836.9,-1.7229e-09,3.8514e-08,-0.021306,-4.1025e-16,1.0431e-13,0.0010517,-2.1649e-15,4.8398e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002785,0,0.002785,0.005
0,0,3.9989e-15,8.277e-06,-1.4692e-05,-1.7776e-13,3.3438e-06,1.6427e-05,3.4582e-08,5.5172,-5.0077,-1.3164e-07,130.21,-7.1521,-25393,-16921,5.1794e-10,1.0366e-07,835.24,-1.3968e-09,5.099e-08,-0.021264,6.5264e-16,1.3026e-13,0.0010496,-1.7552e-15,6.4076e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00279,0,0.00279,0.005
0,0,1.1964e-14,6.8532e-06,-1.2171e-05,-1.8936e-13,2.7584e-06,1.3645e-05,2.9537e-08,5.5377,-4.9969,-1.3532e-07,130.25,-7.135,-25774,-16888,1.3638e-09,1.2432e-07,833.58,-1.0707e-09,6.3466e-08,-0.021221,1.7156e-15,1.5622e-13,0.0010475,-1.3454e-15,7.9754e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002795,0,0.002795,0.005
0,0,1.9928e-14,5.4295e-06,-9.6489e-06,-2.0096e-13,2.173e-06,1.0864e-05,2.4491e-08,5.5582,-4.986,-1.39e-07,130.29,-7.1179,-26156,-16854,2.2096e-09,1.4497e-07,831.91,-7.4462e-10,7.5943e-08,-0.021179,2.7785e-15,1.8218e-13,0.0010454,-9.356e-16,9.5433e-14,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.0028,0,0.0028,0.005
0,0,2.7893e-14,4.0057e-06,-7.1272e-06,-2.1256e-13,1.5875e-06,8.0817e-06,1.9446e-08,5.5787,-4.9752,-1.4269e-07,130.32,-7.1007,-26538,-16820,3.0554e-09,1.6563e-07,830.25,-4.1853e-10,8.842e-08,-0.021137,3.8415e-15,2.0814e-13,0.0010433,-5.2581e-16,1.1111e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002805,0,0.002805,0.005
0,0,3.5858e-14,2.582e-06,-4.6054e-06,-2.2416e-13,1.0021e-06,5.2998e-06,1.4401e-08,5.5991,-4.9643,-1.4637e-07,130.36,-7.0836,-26920,-16786,3.9012e-09,1.8629e-07,828.59,-9.2431e-11,1.009e-07,-0.021095,4.9044e-15,2.341e-13,0.0010412,-1.1602e-16,1.2679e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00281,0,0.00281,0.005
0,0,4.3822e-14,1.1582e-06,-2.0837e-06,-2.3576e-13,4.1671e-07,2.518e-06,9.3551e-09,5.6196,-4.9535,-1.5005e-07,130.4,-7.0665,-27302,-16753,4.747e-09,2.0694e-07,826.93,2.3366e-10,1.1337e-07,-0.021052,5.9673e-15,2.6005e-13,0.0010391,2.9376e-16,1.4247e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002815,0,0.002815,0.005
0,0,5.1787e-14,-2.6555e-07,4.3804e-07,-2.4735e-13,-1.6871e-07,-2.6381e-07,4.3097e-09,5.6401,-4.9427,-1.5374e-07,130.43,-7.0494,-27683,-16719,5.5929e-09,2.276e-07,825.26,5.5976e-10,1.2585e-07,-0.02101,7.0303e-15,2.8601e-13,0.0010371,7.0355e-16,1.5815e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00282,0,0.00282,0.005
0,0,5.9751e-14,-1.6892e-06,2.9597e-06,-2.5895e-13,-7.541e-07,-3.0455e-06,-7.3554e-10,5.6606,-4.9318,-1.5742e-07,130.47,-7.0322,-28065,-16685,6.4386e-09,2.4826e-07,823.6,8.8584e-10,1.3833e-07,-0.020968,8.0932e-15,3.1197e-13,0.001035,1.1133e-15,1.7383e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002825,0,0.002825,0.005
0,0,6.7716e-14,-3.113e-06,5.4814e-06,-2.7055e-13,-1.3395e-06,-5.8273e-06,-5.781e-09,5.681,-4.921,-1.611e-07,130.51,-7.0151,-28447,-16652,7.2845e-09,2.6891e-07,821.94,1.2119e-09,1.508e-07,-0.020925,9.1561e-15,3.3793e-13,0.0010329,1.5231e-15,1.895e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00283,0,0.00283,0.005
0,0,7.568e-14,-4.5367e-06,8.0031e-06,-2.8215e-13,-1.9249e-06,-8.6092e-06,-1.0826e-08,5.7015,-4.9101,-1.6479e-07,130.55,-6.998,-28829,-16618,8.1303e-09,2.8957e-07,820.28,1.538e-09,1.6328e-07,-0.020883,1.0219e-14,3.6389e-13,0.0010308,1.9329e-15,2.0518e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002835,0,0.002835,0.005
0,0,8.3645e-14,-5.9605e-06,1.0525e-05,-2.9375e-13,-2.5103e-06,-1.1391e-05,-1.5872e-08,5.722,-4.8993,-1.6847e-07,130.58,-6.9808,-29210,-16584,8.9761e-09,3.1023e-07,818.61,1.8641e-09,1.7576e-07,-0.020841,1.1282e-14,3.8984e-13,0.0010287,2.3427e-15,2.2086e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00284,0,0.00284,0.005
0,0,9.161e-14,-7.3842e-06,1.3047e-05,-3.0535e-13,-3.0958e-06,-1.4173e-05,-2.0917e-08,5.7425,-4.8884,-1.7215e-07,130.62,-6.9637,-29592,-16551,9.8219e-09,3.3088e-07,816.95,2.1902e-09,1.8823e-07,-0.020798,1.2345e-14,4.158e-13,0.0010266,2.7525e-15,2.3654e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002845,0,0.002845,0.005
0,0,9.9574e-14,-8.808e-06,1.5568e-05,-3.1694e-13,-3.6812e-06,-1.6955e-05,-2.5963e-08,5.7629,-4.8776,-1.7583e-07,130.66,-6.9466,-29974,-16517,1.0668e-08,3.5154e-07,815.29,2.5163e-09,2.0071e-07,-0.020756,1.3408e-14,4.4176e-13,0.0010245,3.1623e-15,2.5222e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00285,0,0.00285,0.005
0,0,1.0754e-13,-1.0232e-05,1.809e-05,-3.2854e-13,-4.2666e-06,-1.9736e-05,-3.1008e-08,5.7834,-4.8668,-1.7952e-07,130.7,-6.9295,-30356,-16483,1.1514e-08,3.722e-07,813.63,2.8424e-09,2.1319e-07,-0.020714,1.4471e-14,4.6772e-13,0.0010224,3.572e-15,2.679e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002855,0,0.002855,0.005
0,0,1.155e-13,-1.1655e-05,2.0612e-05,-3.4014e-13,-4.852e-06,-2.2518e-05,-3.6053e-08,5.8039,-4.8559,-1.832e-07,130.73,-6.9123,-30737,-16450,1.2359e-08,3.9285e-07,811.96,3.1685e-09,2.2566e-07,-0.020671,1.5534e-14,4.9368e-13,0.0010203,3.9818e-15,2.8358e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00286,0,0.00286,0.005
0,0,1.2347e-13,-1.3079e-05,2.3133e-05,-3.5174e-13,-5.4374e-06,-2.53e-05,-4.1099e-08,5.8244,-4.8451,-1.8688e-07,130.77,-6.8952,-31119,-16416,1.3205e-08,4.1351e-07,810.3,3.4946e-09,2.3814e-07,-0.020629,1.6597e-14,5.1963e-13,0.0010183,4.3916e-15,2.9925e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002865,0,0.002865,0.005
0,0,1.3143e-13,-1.4503e-05,2.5655e-05,-3.6334e-13,-6.0228e-06,-2.8082e-05,-4.6144e-08,5.8449,-4.8342,-1.9057e-07,130.81,-6.8781,-31501,-16382,1.4051e-08,4.3417e-07,808.64,3.8207e-09,2.5062e-07,-0.020587,1.766e-14,5.4559e-13,0.0010162,4.8014e-15,3.1493e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00287,0,0.00287,0.005
0,0,1.394e-13,-1.5927e-05,2.8177e-05,-3.7494e-13,-6.6082e-06,-3.0864e-05,-5.119e-08,5.8653,-4.8234,-1.9425e-07,130.84,-6.861,-31883,-16349,1.4897e-08,4.5483e-07,806.98,4.1468e-09,2.6309e-07,-0.020544,1.8722e-14,5.7155e-13,0.0010141,5.2112e-15,3.3061e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002875,0,0.002875,0.005
0,0,1.4736e-13,-1.735e-05,3.0699e-05,-3.8654e-13,-7.1937e-06,-3.3645e-05,-5.6235e-08,5.8858,-4.8125,-1.9793e-07,130.88,-6.8438,-32265,-16315,1.5743e-08,4.7548e-07,805.31,4.4729e-09,2.7557e-07,-0.020502,1.9785e-14,5.9751e-13,0.001012,5.621e-15,3.4629e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00288,0,0.00288,0.005
