"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,5.865e-06,-0.0005915,-593.54,1.5105e-05,8.82e-05,602.34,-5.0304e-09,-0.25755,3.1969,3.9431e-09,101.73,-16.039,-3044.1,-30493,-5.8446e-08,-3.8063e-05,1643.9,-1.5489e-07,-4.7936e-06,-0.038319,-7.3443e-14,-4.7831e-11,0.0020658,-1.9464e-13,-6.0238e-12,0,0,0,0,0,0,-0.010183,-0.22548,3.3477,4.5637,92.903,-16.693,0,-31304,1537.9,-4.784e-05,1687.6,-82.897,5.2258e-05,-0.039338,0.0019326,-6.0118e-11,0.0021207,-0.00010417,6.5669e-11,1,0.00154,0,0.00154,0.005
0,0,-1.1556e-05,0.00060146,1087.3,-4.1236e-05,-0.00057637,-1105.5,-4.9159e-09,-0.25449,3.1851,4.3045e-09,101.96,-16.09,5591.4,-30389,-8.7255e-08,-3.3529e-05,1638.3,-1.6406e-07,4.8022e-06,-0.038188,-1.0965e-13,-4.2134e-11,0.0020587,-2.0616e-13,6.0346e-12,0,0,0,0,0,0,-0.010183,-0.22548,3.3477,4.5637,92.903,-16.693,0,-31304,1537.9,-4.784e-05,1687.6,-82.897,5.2258e-05,-0.039338,0.0019326,-6.0118e-11,0.0021207,-0.00010417,6.5669e-11,1,0.001545,0,0.001545,0.005
0,0,-2.8976e-05,0.0017944,2768.2,-9.7575e-05,-0.0012409,-2813.3,-4.8014e-09,-0.25142,3.1733,4.6657e-09,102.19,-16.141,14227,-30284,-1.1606e-07,-2.8996e-05,1632.6,-1.7323e-07,1.4398e-05,-0.038056,-1.4585e-13,-3.6437e-11,0.0020516,-2.1769e-13,1.8093e-11,0,0,0,0,0,0,-0.010183,-0.22548,3.3477,4.5637,92.903,-16.693,0,-31304,1537.9,-4.784e-05,1687.6,-82.897,5.2258e-05,-0.039338,0.0019326,-6.0118e-11,0.0021207,-0.00010417,6.5669e-11,1,0.00155,0,0.00155,0.005
0,0,-4.6397e-05,0.0029873,4449.1,-0.00015392,-0.0019055,-4521.2,-4.6869e-09,-0.24836,3.1615,5.027e-09,102.42,-16.193,22862,-30179,-1.4487e-07,-2.4462e-05,1627,-1.824e-07,2.3993e-05,-0.037925,-1.8205e-13,-3.074e-11,0.0020445,-2.2921e-13,3.0151e-11,0,0,0,0,0,0,-0.010183,-0.22548,3.3477,4.5637,92.903,-16.693,0,-31304,1537.9,-4.784e-05,1687.6,-82.897,5.2258e-05,-0.039338,0.0019326,-6.0118e-11,0.0021207,-0.00010417,6.5669e-11,1,0.001555,0,0.001555,0.005
0,0,-6.3818e-05,0.0041803,6130,-0.00021026,-0.0025701,-6229,-4.5724e-09,-0.2453,3.1498,5.3884e-09,102.65,-16.244,31498,-30075,-1.7368e-07,-1.9929e-05,1621.3,-1.9157e-07,3.3589e-05,-0.037793,-2.1825e-13,-2.5043e-11,0.0020374,-2.4074e-13,4.2209e-11,0,0,0,0,0,0,-0.010183,-0.22548,3.3477,4.5637,92.903,-16.693,0,-31304,1537.9,-4.784e-05,1687.6,-82.897,5.2258e-05,-0.039338,0.0019326,-6.0118e-11,0.0021207,-0.00010417,6.5669e-11,1,0.00156,0,0.00156,0.005
0,0,-8.1239e-05,0.0053732,7810.8,-0.00026659,-0.0032346,-7936.8,-4.4579e-09,-0.24223,3.138,5.7496e-09,102.88,-16.295,40133,-29970,-2.0249e-07,-1.5395e-05,1615.7,-2.0074e-07,4.3185e-05,-0.037661,-2.5445e-13,-1.9346e-11,0.0020303,-2.5226e-13,5.4268e-11,0,0,0,0,0,0,-0.010183,-0.22548,3.3477,4.5637,92.903,-16.693,0,-31304,1537.9,-4.784e-05,1687.6,-82.897,5.2258e-05,-0.039338,0.0019326,-6.0118e-11,0.0021207,-0.00010417,6.5669e-11,1,0.001565,0,0.001565,0.005
0,0,-8.758e-05,0.0058143,8423.9,-0.00028699,-0.0034709,-8559.7,-4.3392e-09,-0.23978,3.1269,5.9172e-09,103.09,-16.335,43283,-29875,-2.1375e-07,-1.3286e-05,1610.5,-1.9887e-07,4.6499e-05,-0.037542,-2.6861e-13,-1.6695e-11,0.0020239,-2.4991e-13,5.8432e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00157,0,0.00157,0.005
0,0,-8.4036e-05,0.0055847,8084.2,-0.00027532,-0.0033249,-8214.5,-4.2169e-09,-0.23787,3.1163,5.9118e-09,103.3,-16.364,41537,-29788,-2.0937e-07,-1.334e-05,1605.8,-1.8714e-07,4.4208e-05,-0.037432,-2.631e-13,-1.6763e-11,0.002018,-2.3516e-13,5.5553e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001575,0,0.001575,0.005
0,0,-8.0492e-05,0.005355,7744.5,-0.00026365,-0.003179,-7869.3,-4.0945e-09,-0.23596,3.1057,5.9064e-09,103.5,-16.393,39791,-29701,-2.0498e-07,-1.3393e-05,1601.2,-1.7541e-07,4.1917e-05,-0.037323,-2.5758e-13,-1.6831e-11,0.0020121,-2.2042e-13,5.2674e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00158,0,0.00158,0.005
0,0,-7.6947e-05,0.0051253,7404.8,-0.00025197,-0.0030331,-7524.1,-3.9722e-09,-0.23405,3.0951,5.9011e-09,103.7,-16.423,38046,-29614,-2.0059e-07,-1.3447e-05,1596.5,-1.6367e-07,3.9626e-05,-0.037214,-2.5207e-13,-1.6898e-11,0.0020062,-2.0568e-13,4.9795e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001585,0,0.001585,0.005
0,0,-7.3403e-05,0.0048956,7065.1,-0.0002403,-0.0028872,-7178.9,-3.8498e-09,-0.23213,3.0845,5.8957e-09,103.9,-16.452,36300,-29527,-1.9621e-07,-1.3501e-05,1591.8,-1.5194e-07,3.7334e-05,-0.037104,-2.4656e-13,-1.6966e-11,0.0020003,-1.9094e-13,4.6916e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00159,0,0.00159,0.005
0,0,-6.9859e-05,0.0046659,6725.4,-0.00022863,-0.0027412,-6833.7,-3.7275e-09,-0.23022,3.0739,5.8903e-09,104.11,-16.481,34555,-29440,-1.9182e-07,-1.3555e-05,1587.1,-1.4021e-07,3.5044e-05,-0.036995,-2.4105e-13,-1.7033e-11,0.0019944,-1.762e-13,4.4037e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001595,0,0.001595,0.005
0,0,-6.6315e-05,0.0044363,6385.7,-0.00021695,-0.0025953,-6488.5,-3.6051e-09,-0.22831,3.0633,5.885e-09,104.31,-16.511,32809,-29353,-1.8743e-07,-1.3608e-05,1582.4,-1.2848e-07,3.2752e-05,-0.036886,-2.3553e-13,-1.7101e-11,0.0019885,-1.6145e-13,4.1158e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.0016,0,0.0016,0.005
0,0,-6.2771e-05,0.0042066,6046,-0.00020528,-0.0024494,-6143.3,-3.4828e-09,-0.2264,3.0528,5.8796e-09,104.51,-16.54,31063,-29266,-1.8305e-07,-1.3662e-05,1577.7,-1.1675e-07,3.0461e-05,-0.036776,-2.3002e-13,-1.7168e-11,0.0019826,-1.4671e-13,3.8279e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001605,0,0.001605,0.005
0,0,-5.9227e-05,0.0039769,5706.3,-0.00019361,-0.0023035,-5798.1,-3.3604e-09,-0.22449,3.0422,5.8742e-09,104.72,-16.569,29318,-29179,-1.7866e-07,-1.3716e-05,1573,-1.0502e-07,2.817e-05,-0.036667,-2.2451e-13,-1.7236e-11,0.0019767,-1.3197e-13,3.54e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00161,0,0.00161,0.005
0,0,-5.5682e-05,0.0037472,5366.6,-0.00018193,-0.0021575,-5452.9,-3.2381e-09,-0.22258,3.0316,5.8689e-09,104.92,-16.599,27572,-29092,-1.7427e-07,-1.3769e-05,1568.3,-9.3286e-08,2.5879e-05,-0.036558,-2.19e-13,-1.7303e-11,0.0019708,-1.1723e-13,3.2521e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001615,0,0.001615,0.005
0,0,-5.2138e-05,0.0035175,5026.9,-0.00017026,-0.0020116,-5107.7,-3.1157e-09,-0.22067,3.021,5.8635e-09,105.12,-16.628,25826,-29005,-1.6989e-07,-1.3823e-05,1563.7,-8.1554e-08,2.3588e-05,-0.036448,-2.1349e-13,-1.7371e-11,0.0019649,-1.0248e-13,2.9642e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00162,0,0.00162,0.005
0,0,-4.8594e-05,0.0032878,4687.2,-0.00015859,-0.0018657,-4762.5,-2.9934e-09,-0.21876,3.0104,5.8582e-09,105.33,-16.657,24081,-28918,-1.655e-07,-1.3877e-05,1559,-6.9823e-08,2.1297e-05,-0.036339,-2.0797e-13,-1.7438e-11,0.0019591,-8.7742e-14,2.6763e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001625,0,0.001625,0.005
0,0,-4.505e-05,0.0030582,4347.5,-0.00014692,-0.0017197,-4417.3,-2.871e-09,-0.21685,2.9998,5.8528e-09,105.53,-16.686,22335,-28831,-1.6111e-07,-1.3931e-05,1554.3,-5.8091e-08,1.9006e-05,-0.03623,-2.0246e-13,-1.7506e-11,0.0019532,-7.2999e-14,2.3884e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00163,0,0.00163,0.005
0,0,-4.1506e-05,0.0028285,4007.8,-0.00013524,-0.0015738,-4072.1,-2.7487e-09,-0.21494,2.9893,5.8474e-09,105.73,-16.716,20590,-28744,-1.5673e-07,-1.3984e-05,1549.6,-4.6359e-08,1.6715e-05,-0.036121,-1.9695e-13,-1.7573e-11,0.0019473,-5.8257e-14,2.1005e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001635,0,0.001635,0.005
0,0,-3.7962e-05,0.0025988,3668.1,-0.00012357,-0.0014279,-3726.9,-2.6263e-09,-0.21303,2.9787,5.8421e-09,105.93,-16.745,18844,-28657,-1.5234e-07,-1.4038e-05,1544.9,-3.4628e-08,1.4424e-05,-0.036011,-1.9144e-13,-1.7641e-11,0.0019414,-4.3515e-14,1.8126e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00164,0,0.00164,0.005
0,0,-3.4417e-05,0.0023691,3328.4,-0.0001119,-0.001282,-3381.7,-2.504e-09,-0.21112,2.9681,5.8367e-09,106.14,-16.774,17098,-28570,-1.4795e-07,-1.4092e-05,1540.2,-2.2896e-08,1.2133e-05,-0.035902,-1.8592e-13,-1.7708e-11,0.0019355,-2.8772e-14,1.5247e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001645,0,0.001645,0.005
0,0,-3.0873e-05,0.0021394,2988.7,-0.00010022,-0.001136,-3036.5,-2.3816e-09,-0.20921,2.9575,5.8313e-09,106.34,-16.804,15353,-28483,-1.4357e-07,-1.4146e-05,1535.5,-1.1165e-08,9.8423e-06,-0.035793,-1.8041e-13,-1.7776e-11,0.0019296,-1.403e-14,1.2368e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00165,0,0.00165,0.005
0,0,-2.7329e-05,0.0019097,2649,-8.8551e-05,-0.00099011,-2691.3,-2.2593e-09,-0.2073,2.9469,5.826e-09,106.54,-16.833,13607,-28396,-1.3918e-07,-1.4199e-05,1530.8,5.6675e-10,7.5513e-06,-0.035683,-1.749e-13,-1.7843e-11,0.0019237,7.122e-16,9.4892e-12,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001655,0,0.001655,0.005
0,0,-2.3785e-05,0.0016801,2309.3,-7.6878e-05,-0.00084418,-2346.1,-2.1369e-09,-0.20539,2.9363,5.8206e-09,106.75,-16.862,11862,-28309,-1.348e-07,-1.4253e-05,1526.2,1.2298e-08,5.2603e-06,-0.035574,-1.6939e-13,-1.7911e-11,0.0019178,1.5455e-14,6.6103e-12,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00166,0,0.00166,0.005
0,0,-2.0241e-05,0.0014504,1969.6,-6.5205e-05,-0.00069825,-2000.9,-2.0146e-09,-0.20348,2.9257,5.8152e-09,106.95,-16.891,10116,-28222,-1.3041e-07,-1.4307e-05,1521.5,2.403e-08,2.9692e-06,-0.035465,-1.6388e-13,-1.7979e-11,0.0019119,3.0197e-14,3.7313e-12,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001665,0,0.001665,0.005
0,0,-1.6697e-05,0.0012207,1629.9,-5.3532e-05,-0.00055233,-1655.7,-1.8922e-09,-0.20157,2.9152,5.8099e-09,107.15,-16.921,8370.5,-28135,-1.2602e-07,-1.4361e-05,1516.8,3.5761e-08,6.7825e-07,-0.035355,-1.5836e-13,-1.8046e-11,0.001906,4.4939e-14,8.5232e-13,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00167,0,0.00167,0.005
0,0,-1.3152e-05,0.00099101,1290.2,-4.1859e-05,-0.0004064,-1310.5,-1.7699e-09,-0.19966,2.9046,5.8045e-09,107.36,-16.95,6624.8,-28048,-1.2164e-07,-1.4414e-05,1512.1,4.7493e-08,-1.6128e-06,-0.035246,-1.5285e-13,-1.8114e-11,0.0019001,5.9682e-14,-2.0267e-12,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001675,0,0.001675,0.005
0,0,-9.6081e-06,0.00076132,950.51,-3.0186e-05,-0.00026047,-965.25,-1.6475e-09,-0.19775,2.894,5.7991e-09,107.56,-16.979,4879.2,-27961,-1.1725e-07,-1.4468e-05,1507.4,5.9225e-08,-3.9038e-06,-0.035137,-1.4734e-13,-1.8181e-11,0.0018943,7.4424e-14,-4.9057e-12,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00168,0,0.00168,0.005
0,0,-6.064e-06,0.00053164,610.82,-1.8514e-05,-0.00011454,-620.06,-1.5252e-09,-0.19584,2.8834,5.7938e-09,107.76,-17.009,3133.6,-27874,-1.1286e-07,-1.4522e-05,1502.7,7.0956e-08,-6.1948e-06,-0.035027,-1.4183e-13,-1.8249e-11,0.0018884,8.9166e-14,-7.7846e-12,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001685,0,0.001685,0.005
0,0,-2.5198e-06,0.00030196,271.12,-6.8405e-06,3.1386e-05,-274.86,-1.4028e-09,-0.19393,2.8728,5.7884e-09,107.96,-17.038,1388,-27787,-1.0848e-07,-1.4576e-05,1498,8.2688e-08,-8.4858e-06,-0.034918,-1.3631e-13,-1.8316e-11,0.0018825,1.0391e-13,-1.0664e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00169,0,0.00169,0.005
0,0,1.0244e-06,7.2274e-05,-68.585,4.8325e-06,0.00017731,70.348,-1.2805e-09,-0.19202,2.8622,5.783e-09,108.17,-17.067,-357.59,-27700,-1.0409e-07,-1.4629e-05,1493.3,9.4419e-08,-1.0777e-05,-0.034809,-1.308e-13,-1.8384e-11,0.0018766,1.1865e-13,-1.3543e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001695,0,0.001695,0.005
0,0,4.5685e-06,-0.0001574,-408.28,1.6505e-05,0.00032324,415.54,-1.1581e-09,-0.19011,2.8516,5.7777e-09,108.37,-17.096,-2103.2,-27613,-9.9702e-08,-1.4683e-05,1488.6,1.0615e-07,-1.3068e-05,-0.034699,-1.2529e-13,-1.8451e-11,0.0018707,1.3339e-13,-1.6422e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.0017,0,0.0017,0.005
0,0,8.1127e-06,-0.00038709,-747.98,2.8178e-05,0.00046917,760.75,-1.0358e-09,-0.1882,2.8411,5.7723e-09,108.57,-17.126,-3848.8,-27526,-9.5316e-08,-1.4737e-05,1484,1.1788e-07,-1.5359e-05,-0.03459,-1.1978e-13,-1.8519e-11,0.0018648,1.4814e-13,-1.9301e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001705,0,0.001705,0.005
0,0,1.1657e-05,-0.00061677,-1087.7,3.9851e-05,0.0006151,1106,-9.1342e-10,-0.18628,2.8305,5.7669e-09,108.78,-17.155,-5594.4,-27439,-9.0929e-08,-1.4791e-05,1479.3,1.2961e-07,-1.765e-05,-0.034481,-1.1426e-13,-1.8586e-11,0.0018589,1.6288e-13,-2.218e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00171,0,0.00171,0.005
0,0,1.5201e-05,-0.00084645,-1427.4,5.1524e-05,0.00076102,1451.1,-7.9107e-10,-0.18437,2.8199,5.7616e-09,108.98,-17.184,-7340,-27352,-8.6542e-08,-1.4844e-05,1474.6,1.4135e-07,-1.9941e-05,-0.034372,-1.0875e-13,-1.8654e-11,0.001853,1.7762e-13,-2.5058e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.001715,0,0.001715,0.005
0,0,1.8745e-05,-0.0010761,-1767.1,6.3197e-05,0.00090695,1796.4,-6.6872e-10,-0.18246,2.8093,5.7562e-09,109.18,-17.214,-9085.6,-27265,-8.2156e-08,-1.4898e-05,1469.9,1.5308e-07,-2.2232e-05,-0.034262,-1.0324e-13,-1.8721e-11,0.0018471,1.9236e-13,-2.7937e-11,0,0,0,0,0,0,-0.0080022,-0.17699,3.0293,4.8584,98.906,-18.138,0,-28541,1402.1,4.7585e-05,1538.7,-75.587,-3.966e-05,-0.035865,0.001762,5.9796e-11,0.0019335,-9.4986e-05,-4.9838e-11,1,0.00172,0,0.00172,0.005
0,0,2.1227e-05,-0.0012379,-2004.9,7.1358e-05,0.0010076,2038,-6.0976e-10,-0.18043,2.799,5.7628e-09,109.38,-17.238,-10308,-27182,-7.7474e-08,-1.5089e-05,1465.4,1.6114e-07,-2.3709e-05,-0.034158,-9.7357e-14,-1.8961e-11,0.0018415,2.025e-13,-2.9794e-11,0,0,0,0,0,0,-0.0050549,-0.11331,2.6968,5.1599,105.04,-19.097,0,-25877,1271.3,-3.2697e-05,1395.1,-68.536,-3.4728e-05,-0.032518,0.0015975,-4.1088e-11,0.0017531,-8.6125e-05,-4.364e-11,1,0.001725,0,0.001725,0.005
0,0,2.0512e-05,-0.0011956,-1936.5,6.8956e-05,0.00097193,1968.5,-7.414e-10,-0.17804,2.7897,5.8055e-09,109.55,-17.248,-9955.9,-27110,-7.1906e-08,-1.5691e-05,1461.6,1.5819e-07,-2.274e-05,-0.034068,-9.036e-14,-1.9718e-11,0.0018366,1.9879e-13,-2.8576e-11,0,0,0,0,0,0,-0.0050549,-0.11331,2.6968,5.1599,105.04,-19.097,0,-25877,1271.3,-3.2697e-05,1395.1,-68.536,-3.4728e-05,-0.032518,0.0015975,-4.1088e-11,0.0017531,-8.6125e-05,-4.364e-11,1,0.00173,0,0.00173,0.005
0,0,1.9797e-05,-0.0011532,-1868,6.6554e-05,0.00093629,1898.9,-8.7304e-10,-0.17564,2.7803,5.8482e-09,109.72,-17.257,-9604,-27039,-6.6337e-08,-1.6294e-05,1457.7,1.5523e-07,-2.177e-05,-0.033978,-8.3362e-14,-2.0476e-11,0.0018318,1.9507e-13,-2.7357e-11,0,0,0,0,0,0,-0.0050549,-0.11331,2.6968,5.1599,105.04,-19.097,0,-25877,1271.3,-3.2697e-05,1395.1,-68.536,-3.4728e-05,-0.032518,0.0015975,-4.1088e-11,0.0017531,-8.6125e-05,-4.364e-11,1,0.001735,0,0.001735,0.005
0,0,1.9083e-05,-0.0011109,-1799.6,6.4152e-05,0.00090065,1829.3,-1.0047e-09,-0.17325,2.7709,5.8909e-09,109.89,-17.267,-9252.1,-26967,-6.0768e-08,-1.6897e-05,1453.8,1.5228e-07,-2.0801e-05,-0.033888,-7.6364e-14,-2.1233e-11,0.001827,1.9136e-13,-2.6139e-11,0,0,0,0,0,0,-0.0050549,-0.11331,2.6968,5.1599,105.04,-19.097,0,-25877,1271.3,-3.2697e-05,1395.1,-68.536,-3.4728e-05,-0.032518,0.0015975,-4.1088e-11,0.0017531,-8.6125e-05,-4.364e-11,1,0.00174,0,0.00174,0.005
0,0,1.8368e-05,-0.0010685,-1731.1,6.1751e-05,0.00086501,1759.7,-1.1363e-09,-0.17085,2.7615,5.9335e-09,110.07,-17.277,-8900.2,-26896,-5.52e-08,-1.75e-05,1450,1.4932e-07,-1.9831e-05,-0.033798,-6.9366e-14,-2.1991e-11,0.0018221,1.8765e-13,-2.4921e-11,0,0,0,0,0,0,-0.0050549,-0.11331,2.6968,5.1599,105.04,-19.097,0,-25877,1271.3,-3.2697e-05,1395.1,-68.536,-3.4728e-05,-0.032518,0.0015975,-4.1088e-11,0.0017531,-8.6125e-05,-4.364e-11,1,0.001745,0,0.001745,0.005
