"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","J_rms_z","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.5581e-07,-9.7706e-08,3.9144,3.5669,9.7258e+05,-1.5563,2.8256,-7.5467e+06,6.749e-08,2.0864e-07,0.016769,-2.6833e-08,-1.6578e-06,-0.13012,4.9935e+05,-13.543,-2.8787e-07,1.0956e-05,128.93,1.4531e-07,-0.0026664,-1.7018e-05,-3.6174e-13,1.3767e-11,0.00016201,1.8261e-13,-3.3507e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,3.4e-05,0,3.4e-05,0.005
3.557e-07,-9.8167e-08,4.3331,3.9464,9.6375e+05,-1.5451,2.7113,-7.5478e+06,7.4709e-08,2.1951e-07,0.016616,-2.664e-08,-1.7099e-06,-0.13013,4.9932e+05,-13.941,-3.1011e-07,-9.5156e-06,132.72,1.4678e-07,-0.002707,-1.7519e-05,-3.8969e-13,-1.1958e-11,0.00016678,1.8444e-13,-3.4017e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,3.5e-05,0,3.5e-05,0.005
3.5559e-07,-9.8628e-08,4.7518,4.3258,9.5492e+05,-1.5339,2.5971,-7.5488e+06,8.1928e-08,2.3038e-07,0.016464,-2.6446e-08,-1.7621e-06,-0.13015,4.9929e+05,-14.339,-3.3273e-07,-2.9987e-05,136.51,1.5176e-07,-0.0027476,-1.8019e-05,-4.1812e-13,-3.7682e-11,0.00017154,1.907e-13,-3.4527e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,3.6e-05,0,3.6e-05,0.005
3.5549e-07,-9.9089e-08,5.1705,4.7052,9.461e+05,-1.5227,2.4828,-7.5499e+06,8.9147e-08,2.4125e-07,0.016312,-2.6252e-08,-1.8142e-06,-0.13017,4.9925e+05,-14.738,-3.5535e-07,-5.0458e-05,140.3,1.5674e-07,-0.0027881,-1.852e-05,-4.4655e-13,-6.3407e-11,0.00017631,1.9696e-13,-3.5037e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,3.7e-05,0,3.7e-05,0.005
3.5538e-07,-9.955e-08,5.5892,5.0847,9.3727e+05,-1.5114,2.3685,-7.551e+06,9.6366e-08,2.5212e-07,0.01616,-2.6059e-08,-1.8664e-06,-0.13019,4.9922e+05,-15.136,-3.7797e-07,-7.0929e-05,144.09,1.6171e-07,-0.0028287,-1.902e-05,-4.7497e-13,-8.9132e-11,0.00018108,2.0322e-13,-3.5547e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,3.8e-05,0,3.8e-05,0.005
3.5527e-07,-1.0001e-07,6.0079,5.4641,9.2844e+05,-1.5002,2.2543,-7.5521e+06,1.0359e-07,2.6299e-07,0.016008,-2.5865e-08,-1.9186e-06,-0.13021,4.9919e+05,-15.534,-4.0059e-07,-9.14e-05,147.89,1.6669e-07,-0.0028693,-1.9521e-05,-5.034e-13,-1.1486e-10,0.00018584,2.0947e-13,-3.6057e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,3.9e-05,0,3.9e-05,0.005
3.5517e-07,-1.0047e-07,6.4266,5.8436,9.1962e+05,-1.489,2.14,-7.5531e+06,1.108e-07,2.7386e-07,0.015856,-2.5672e-08,-1.9707e-06,-0.13023,4.9916e+05,-15.933,-4.2321e-07,-0.00011187,151.68,1.7167e-07,-0.0029099,-2.0021e-05,-5.3183e-13,-1.4058e-10,0.00019061,2.1573e-13,-3.6567e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,4e-05,0,4e-05,0.005
3.5506e-07,-1.0093e-07,6.8454,6.223,9.1079e+05,-1.4777,2.0257,-7.5542e+06,1.1802e-07,2.8473e-07,0.015703,-2.5478e-08,-2.0229e-06,-0.13024,4.9912e+05,-16.331,-4.4583e-07,-0.00013234,155.47,1.7665e-07,-0.0029504,-2.0522e-05,-5.6025e-13,-1.6631e-10,0.00019537,2.2199e-13,-3.7076e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,4.1e-05,0,4.1e-05,0.005
3.5495e-07,-1.0139e-07,7.2641,6.6024,9.0197e+05,-1.4665,1.9115,-7.5553e+06,1.2524e-07,2.9559e-07,0.015551,-2.5285e-08,-2.075e-06,-0.13026,4.9909e+05,-16.729,-4.6846e-07,-0.00015281,159.26,1.8163e-07,-0.002991,-2.1022e-05,-5.8868e-13,-1.9203e-10,0.00020014,2.2824e-13,-3.7586e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,4.2e-05,0,4.2e-05,0.005
3.5485e-07,-1.0186e-07,7.6828,6.9819,8.9314e+05,-1.4553,1.7972,-7.5563e+06,1.3246e-07,3.0646e-07,0.015399,-2.5091e-08,-2.1272e-06,-0.13028,4.9906e+05,-17.127,-4.9108e-07,-0.00017328,163.05,1.8661e-07,-0.0030316,-2.1523e-05,-6.1711e-13,-2.1776e-10,0.0002049,2.345e-13,-3.8096e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,4.3e-05,0,4.3e-05,0.005
3.5474e-07,-1.0232e-07,8.1015,7.3613,8.8431e+05,-1.4441,1.6829,-7.5574e+06,1.3968e-07,3.1733e-07,0.015247,-2.4897e-08,-2.1794e-06,-0.1303,4.9903e+05,-17.526,-5.137e-07,-0.00019376,166.85,1.9159e-07,-0.0030722,-2.2024e-05,-6.4553e-13,-2.4348e-10,0.00020967,2.4076e-13,-3.8606e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,4.4e-05,0,4.4e-05,0.005
3.5464e-07,-1.0278e-07,8.5202,7.7408,8.7549e+05,-1.4328,1.5687,-7.5585e+06,1.469e-07,3.282e-07,0.015095,-2.4704e-08,-2.2315e-06,-0.13032,4.9899e+05,-17.924,-5.3632e-07,-0.00021423,170.64,1.9657e-07,-0.0031127,-2.2524e-05,-6.7396e-13,-2.6921e-10,0.00021443,2.4701e-13,-3.9116e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,4.5e-05,0,4.5e-05,0.005
3.5453e-07,-1.0324e-07,8.9389,8.1202,8.6666e+05,-1.4216,1.4544,-7.5595e+06,1.5412e-07,3.3907e-07,0.014943,-2.451e-08,-2.2837e-06,-0.13034,4.9896e+05,-18.322,-5.5894e-07,-0.0002347,174.43,2.0155e-07,-0.0031533,-2.3025e-05,-7.0239e-13,-2.9493e-10,0.0002192,2.5327e-13,-3.9626e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,4.6e-05,0,4.6e-05,0.005
3.5442e-07,-1.037e-07,9.3576,8.4996,8.5783e+05,-1.4104,1.3402,-7.5606e+06,1.6134e-07,3.4994e-07,0.01479,-2.4317e-08,-2.3358e-06,-0.13035,4.9893e+05,-18.721,-5.8156e-07,-0.00025517,178.22,2.0653e-07,-0.0031939,-2.3525e-05,-7.3081e-13,-3.2066e-10,0.00022396,2.5953e-13,-4.0136e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,4.7e-05,0,4.7e-05,0.005
3.5432e-07,-1.0416e-07,9.7763,8.8791,8.4901e+05,-1.3991,1.2259,-7.5617e+06,1.6856e-07,3.6081e-07,0.014638,-2.4123e-08,-2.388e-06,-0.13037,4.989e+05,-19.119,-6.0418e-07,-0.00027564,182.01,2.1151e-07,-0.0032345,-2.4026e-05,-7.5924e-13,-3.4638e-10,0.00022873,2.6579e-13,-4.0646e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,4.8e-05,0,4.8e-05,0.005
3.5421e-07,-1.0462e-07,10.195,9.2585,8.4018e+05,-1.3879,1.1116,-7.5627e+06,1.7578e-07,3.7168e-07,0.014486,-2.3929e-08,-2.4402e-06,-0.13039,4.9887e+05,-19.517,-6.2681e-07,-0.00029611,185.81,2.1648e-07,-0.003275,-2.4526e-05,-7.8767e-13,-3.7211e-10,0.00023349,2.7204e-13,-4.1155e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,4.9e-05,0,4.9e-05,0.005
3.541e-07,-1.0508e-07,10.614,9.638,8.3135e+05,-1.3767,0.99737,-7.5638e+06,1.8299e-07,3.8255e-07,0.014334,-2.3736e-08,-2.4923e-06,-0.13041,4.9883e+05,-19.916,-6.4943e-07,-0.00031658,189.6,2.2146e-07,-0.0033156,-2.5027e-05,-8.1609e-13,-3.9783e-10,0.00023826,2.783e-13,-4.1665e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,5e-05,0,5e-05,0.005
3.54e-07,-1.0554e-07,11.032,10.017,8.2253e+05,-1.3655,0.8831,-7.5649e+06,1.9021e-07,3.9342e-07,0.014182,-2.3542e-08,-2.5445e-06,-0.13043,4.988e+05,-20.314,-6.7205e-07,-0.00033705,193.39,2.2644e-07,-0.0033562,-2.5527e-05,-8.4452e-13,-4.2355e-10,0.00024302,2.8456e-13,-4.2175e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,5.1e-05,0,5.1e-05,0.005
3.5389e-07,-1.0601e-07,11.451,10.397,8.137e+05,-1.3542,0.76884,-7.5659e+06,1.9743e-07,4.0429e-07,0.014029,-2.3349e-08,-2.5966e-06,-0.13045,4.9877e+05,-20.712,-6.9467e-07,-0.00035753,197.18,2.3142e-07,-0.0033968,-2.6028e-05,-8.7295e-13,-4.4928e-10,0.00024779,2.9081e-13,-4.2685e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,5.2e-05,0,5.2e-05,0.005
3.5378e-07,-1.0647e-07,11.87,10.776,8.0488e+05,-1.343,0.65458,-7.567e+06,2.0465e-07,4.1516e-07,0.013877,-2.3155e-08,-2.6488e-06,-0.13047,4.9874e+05,-21.111,-7.1729e-07,-0.000378,200.97,2.364e-07,-0.0034373,-2.6528e-05,-9.0137e-13,-4.75e-10,0.00025255,2.9707e-13,-4.3195e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,5.3e-05,0,5.3e-05,0.005
3.5368e-07,-1.0693e-07,12.289,11.156,7.9605e+05,-1.3318,0.54031,-7.5681e+06,2.1187e-07,4.2603e-07,0.013725,-2.2961e-08,-2.701e-06,-0.13048,4.987e+05,-21.509,-7.3991e-07,-0.00039847,204.77,2.4138e-07,-0.0034779,-2.7029e-05,-9.298e-13,-5.0073e-10,0.00025732,3.0333e-13,-4.3705e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,5.4e-05,0,5.4e-05,0.005
3.5357e-07,-1.0739e-07,12.707,11.535,7.8722e+05,-1.3206,0.42605,-7.5691e+06,2.1909e-07,4.369e-07,0.013573,-2.2768e-08,-2.7531e-06,-0.1305,4.9867e+05,-21.907,-7.6253e-07,-0.00041894,208.56,2.4636e-07,-0.0035185,-2.7529e-05,-9.5823e-13,-5.2645e-10,0.00026208,3.0959e-13,-4.4215e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,5.5e-05,0,5.5e-05,0.005
3.5346e-07,-1.0785e-07,13.126,11.915,7.784e+05,-1.3093,0.31179,-7.5702e+06,2.2631e-07,4.4777e-07,0.013421,-2.2574e-08,-2.8053e-06,-0.13052,4.9864e+05,-22.306,-7.8515e-07,-0.00043941,212.35,2.5134e-07,-0.0035591,-2.803e-05,-9.8665e-13,-5.5218e-10,0.00026685,3.1584e-13,-4.4725e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,5.6e-05,0,5.6e-05,0.005
3.5336e-07,-1.0831e-07,13.545,12.294,7.6957e+05,-1.2981,0.19752,-7.5713e+06,2.3353e-07,4.5864e-07,0.013269,-2.2381e-08,-2.8574e-06,-0.13054,4.9861e+05,-22.704,-8.0778e-07,-0.00045988,216.14,2.5632e-07,-0.0035996,-2.853e-05,-1.0151e-12,-5.779e-10,0.00027161,3.221e-13,-4.5235e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,5.7e-05,0,5.7e-05,0.005
3.5325e-07,-1.0877e-07,13.963,12.673,7.6074e+05,-1.2869,0.08326,-7.5723e+06,2.4075e-07,4.6951e-07,0.013116,-2.2187e-08,-2.9096e-06,-0.13056,4.9857e+05,-23.102,-8.304e-07,-0.00048035,219.93,2.613e-07,-0.0036402,-2.9031e-05,-1.0435e-12,-6.0363e-10,0.00027638,3.2836e-13,-4.5744e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,5.8e-05,0,5.8e-05,0.005
3.5314e-07,-1.0923e-07,14.382,13.053,7.5192e+05,-1.2756,-0.031004,-7.5734e+06,2.4797e-07,4.8038e-07,0.012964,-2.1994e-08,-2.9618e-06,-0.13058,4.9854e+05,-23.5,-8.5302e-07,-0.00050082,223.73,2.6628e-07,-0.0036808,-2.9532e-05,-1.0719e-12,-6.2935e-10,0.00028114,3.3462e-13,-4.6254e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,5.9e-05,0,5.9e-05,0.005
3.5304e-07,-1.0969e-07,14.801,13.432,7.4309e+05,-1.2644,-0.14527,-7.5745e+06,2.5519e-07,4.9125e-07,0.012812,-2.18e-08,-3.0139e-06,-0.13059,4.9851e+05,-23.899,-8.7564e-07,-0.00052129,227.52,2.7126e-07,-0.0037214,-3.0032e-05,-1.1004e-12,-6.5508e-10,0.00028591,3.4087e-13,-4.6764e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,6e-05,0,6e-05,0.005
3.5293e-07,-1.1016e-07,15.22,13.812,7.3427e+05,-1.2532,-0.25953,-7.5755e+06,2.624e-07,5.0212e-07,0.01266,-2.1606e-08,-3.0661e-06,-0.13061,4.9848e+05,-24.297,-8.9826e-07,-0.00054177,231.31,2.7624e-07,-0.0037619,-3.0533e-05,-1.1288e-12,-6.808e-10,0.00029067,3.4713e-13,-4.7274e-09,7.611e+06,9.9929,-13.866,8.2695e+05,-2.2791,4.5834,-7.5659e+06,1.7229e-07,-2.3907e-07,0.014258,-3.9295e-08,7.9024e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018603,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3377e-09,0.00011691,-0.00011691,2.0234e-07,1,6.1e-05,0,6.1e-05,0.005
3.5282e-07,-1.1062e-07,15.638,14.191,7.2544e+05,-1.242,-0.37379,-7.5766e+06,2.6962e-07,5.1299e-07,0.012508,-2.1413e-08,-3.1182e-06,-0.13063,4.9844e+05,-24.695,-9.2088e-07,-0.00056224,235.1,2.8122e-07,-0.0038025,-3.1033e-05,-1.1572e-12,-7.0653e-10,0.00029544,3.5339e-13,-4.7784e-09,7.611e+06,13.149,-10.722,8.2695e+05,-5.6428,1.2503,-7.5659e+06,2.2672e-07,-1.8485e-07,0.014258,-9.729e-08,2.1556e-08,-0.13045,4.9955e+05,-12.21,12.21,0.0018615,93.033,-93.033,0.16101,-1.5343e-05,1.5343e-05,2.3393e-09,0.00011691,-0.00011691,2.0233e-07,1,6.2e-05,0,6.2e-05,0.005
3.5257e-07,-1.1148e-07,15.519,14.225,7.0799e+05,-1.2881,-0.44732,-7.5778e+06,2.6757e-07,5.1839e-07,0.012207,-2.2209e-08,-3.1275e-06,-0.13065,4.9849e+05,-24.697,-9.216e-07,-0.00057696,238.96,2.7845e-07,-0.0038139,-3.1036e-05,-1.1581e-12,-7.2503e-10,0.00030029,3.4991e-13,-4.7927e-09,7.6301e+06,7.0711,4.136,-1.2366e+05,-7.2598,-6.3162,-7.6291e+06,1.2192e-07,7.131e-08,-0.0021321,-1.2517e-07,-1.089e-07,-0.13154,5.0364e+05,-17.554,8.6501,-0.00055414,337.54,-100.92,-0.146,-2.2059e-05,1.087e-05,-6.9636e-10,0.00042416,-0.00012682,-1.8347e-07,1,6.3e-05,0,6.3e-05,0.005
3.5218e-07,-1.1276e-07,14.863,13.912,6.8192e+05,-1.3917,-0.4801,-7.5792e+06,2.5625e-07,5.1831e-07,0.011757,-2.3995e-08,-3.0937e-06,-0.13068,4.9862e+05,-24.303,-9.0042e-07,-0.00058593,242.9,2.6795e-07,-0.003796,-3.054e-05,-1.1315e-12,-7.363e-10,0.00030523,3.3672e-13,-4.7702e-09,7.6301e+06,7.0711,4.136,-1.2366e+05,-7.2598,-6.3162,-7.6291e+06,1.2192e-07,7.131e-08,-0.0021321,-1.2517e-07,-1.089e-07,-0.13154,5.0364e+05,-17.554,8.6501,-0.00055414,337.54,-100.92,-0.146,-2.2059e-05,1.087e-05,-6.9636e-10,0.00042416,-0.00012682,-1.8347e-07,1,6.4e-05,0,6.4e-05,0.005
3.5179e-07,-1.1403e-07,14.206,13.6,6.5585e+05,-1.4953,-0.51289,-7.5807e+06,2.4493e-07,5.1824e-07,0.011308,-2.578e-08,-3.06e-06,-0.1307,4.9875e+05,-23.909,-8.7924e-07,-0.0005949,246.83,2.5745e-07,-0.0037781,-3.0045e-05,-1.1049e-12,-7.4757e-10,0.00031018,3.2352e-13,-4.7478e-09,7.6301e+06,7.0711,4.136,-1.2366e+05,-7.2598,-6.3162,-7.6291e+06,1.2192e-07,7.131e-08,-0.0021321,-1.2517e-07,-1.089e-07,-0.13154,5.0364e+05,-17.554,8.6501,-0.00055414,337.54,-100.92,-0.146,-2.2059e-05,1.087e-05,-6.9636e-10,0.00042416,-0.00012682,-1.8347e-07,1,6.5e-05,0,6.5e-05,0.005
3.5139e-07,-1.153e-07,13.55,13.287,6.2978e+05,-1.5988,-0.54568,-7.5821e+06,2.3361e-07,5.1817e-07,0.010858,-2.7566e-08,-3.0263e-06,-0.13073,4.9888e+05,-23.514,-8.5806e-07,-0.00060386,250.76,2.4695e-07,-0.0037603,-2.9549e-05,-1.0783e-12,-7.5884e-10,0.00031512,3.1032e-13,-4.7253e-09,7.6301e+06,7.0711,4.136,-1.2366e+05,-7.2598,-6.3162,-7.6291e+06,1.2192e-07,7.131e-08,-0.0021321,-1.2517e-07,-1.089e-07,-0.13154,5.0364e+05,-17.554,8.6501,-0.00055414,337.54,-100.92,-0.146,-2.2059e-05,1.087e-05,-6.9636e-10,0.00042416,-0.00012682,-1.8347e-07,1,6.6e-05,0,6.6e-05,0.005
3.51e-07,-1.1658e-07,12.893,12.975,6.0371e+05,-1.7024,-0.57846,-7.5835e+06,2.223e-07,5.181e-07,0.010409,-2.9352e-08,-2.9925e-06,-0.13075,4.9901e+05,-23.12,-8.3687e-07,-0.00061283,254.7,2.3644e-07,-0.0037424,-2.9053e-05,-1.0516e-12,-7.7011e-10,0.00032006,2.9712e-13,-4.7029e-09,7.6301e+06,7.0711,4.136,-1.2366e+05,-7.2598,-6.3162,-7.6291e+06,1.2192e-07,7.131e-08,-0.0021321,-1.2517e-07,-1.089e-07,-0.13154,5.0364e+05,-17.554,8.6501,-0.00055414,337.54,-100.92,-0.146,-2.2059e-05,1.087e-05,-6.9636e-10,0.00042416,-0.00012682,-1.8347e-07,1,6.7e-05,0,6.7e-05,0.005
