"joule heating","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","potential:0","potential:1","potential:2","temperature","temperature loads","GeometryIds","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
90412,5.32e-06,0.0019793,0,-1.6372e-05,1.2224e-05,0,295.21,6.1192e-13,1,1,0.02364,0.02364,0.021,0
90893,5.3069e-06,0.0019817,0,-1.6395e-05,1.2291e-05,0,295.21,6.176e-13,1,1,0.0237,0.0237,0.021,0
91374,5.2937e-06,0.0019842,0,-1.6418e-05,1.2357e-05,0,295.21,6.2328e-13,1,1,0.02376,0.02376,0.021,0
91855,5.2806e-06,0.0019867,0,-1.6441e-05,1.2424e-05,0,295.21,6.2895e-13,1,1,0.02382,0.02382,0.021,0
92336,5.2674e-06,0.0019891,0,-1.6464e-05,1.2491e-05,0,295.21,6.3463e-13,1,1,0.02388,0.02388,0.021,0
92816,5.2543e-06,0.0019916,0,-1.6487e-05,1.2557e-05,0,295.21,6.4031e-13,1,1,0.02394,0.02394,0.021,0
93297,5.2411e-06,0.001994,0,-1.651e-05,1.2624e-05,0,295.21,6.4598e-13,1,1,0.024,0.024,0.021,0
93778,5.228e-06,0.0019965,0,-1.6533e-05,1.269e-05,0,295.21,6.5166e-13,1,1,0.02406,0.02406,0.021,0
94259,5.2148e-06,0.001999,0,-1.6556e-05,1.2757e-05,0,295.21,6.5734e-13,1,1,0.02412,0.02412,0.021,0
94740,5.2016e-06,0.0020014,0,-1.6579e-05,1.2824e-05,0,295.21,6.6301e-13,1,1,0.02418,0.02418,0.021,0
95221,5.1885e-06,0.0020039,0,-1.6602e-05,1.289e-05,0,295.21,6.6869e-13,1,1,0.02424,0.02424,0.021,0
95702,5.1753e-06,0.0020063,0,-1.6625e-05,1.2957e-05,0,295.21,6.7436e-13,1,1,0.0243,0.0243,0.021,0
96182,5.1622e-06,0.0020088,0,-1.6648e-05,1.3023e-05,0,295.21,6.8004e-13,1,1,0.02436,0.02436,0.021,0
96663,5.149e-06,0.0020113,0,-1.6671e-05,1.309e-05,0,295.21,6.8572e-13,1,1,0.02442,0.02442,0.021,0
97162,5.1368e-06,0.0020139,0,-1.6692e-05,1.3159e-05,0,295.21,6.8451e-13,1,1,0.02448,0.02448,0.021,0
97673,5.1251e-06,0.0020166,0,-1.6712e-05,1.323e-05,0,295.21,6.7881e-13,1,1,0.02454,0.02454,0.021,0
98184,5.1134e-06,0.0020194,0,-1.6732e-05,1.33e-05,0,295.21,6.7312e-13,1,1,0.0246,0.0246,0.021,0
98695,5.1018e-06,0.0020221,0,-1.6751e-05,1.3371e-05,0,295.21,6.6742e-13,1,1,0.02466,0.02466,0.021,0
99206,5.0901e-06,0.0020248,0,-1.6771e-05,1.3441e-05,0,295.21,6.6172e-13,1,1,0.02472,0.02472,0.021,0
99717,5.0784e-06,0.0020276,0,-1.6791e-05,1.3512e-05,0,295.21,6.5602e-13,1,1,0.02478,0.02478,0.021,0
1.0023e+05,5.0668e-06,0.0020303,0,-1.6811e-05,1.3583e-05,0,295.21,6.5032e-13,1,1,0.02484,0.02484,0.021,0
1.0074e+05,5.0551e-06,0.0020331,0,-1.683e-05,1.3653e-05,0,295.2,6.4462e-13,1,1,0.0249,0.0249,0.021,0
1.0125e+05,5.0434e-06,0.0020358,0,-1.685e-05,1.3724e-05,0,295.2,6.3892e-13,1,1,0.02496,0.02496,0.021,0
1.0176e+05,5.0317e-06,0.0020385,0,-1.687e-05,1.3795e-05,0,295.2,6.3322e-13,1,1,0.02502,0.02502,0.021,0
1.0227e+05,5.0201e-06,0.0020413,0,-1.689e-05,1.3865e-05,0,295.2,6.2753e-13,1,1,0.02508,0.02508,0.021,0
1.0278e+05,5.0084e-06,0.002044,0,-1.6909e-05,1.3936e-05,0,295.2,6.2183e-13,1,1,0.02514,0.02514,0.021,0
1.0329e+05,4.9967e-06,0.0020468,0,-1.6929e-05,1.4007e-05,0,295.2,6.1613e-13,1,1,0.0252,0.0252,0.021,0
1.038e+05,4.9851e-06,0.0020495,0,-1.6949e-05,1.4077e-05,0,295.2,6.1043e-13,1,1,0.02526,0.02526,0.021,0
1.0431e+05,4.9734e-06,0.0020522,0,-1.6968e-05,1.4148e-05,0,295.2,6.0473e-13,1,1,0.02532,0.02532,0.021,0
1.0483e+05,4.9617e-06,0.002055,0,-1.6988e-05,1.4218e-05,0,295.2,5.9903e-13,1,1,0.02538,0.02538,0.021,0
1.0534e+05,4.95e-06,0.0020577,0,-1.7008e-05,1.4289e-05,0,295.2,5.9333e-13,1,1,0.02544,0.02544,0.021,0
1.0585e+05,4.9384e-06,0.0020604,0,-1.7028e-05,1.436e-05,0,295.2,5.8763e-13,1,1,0.0255,0.0255,0.021,0
1.0636e+05,4.9267e-06,0.0020632,0,-1.7047e-05,1.443e-05,0,295.2,5.8194e-13,1,1,0.02556,0.02556,0.021,0
1.0687e+05,4.915e-06,0.0020659,0,-1.7067e-05,1.4501e-05,0,295.2,5.7624e-13,1,1,0.02562,0.02562,0.021,0
1.0738e+05,4.9034e-06,0.0020687,0,-1.7087e-05,1.4572e-05,0,295.2,5.7054e-13,1,1,0.02568,0.02568,0.021,0
1.0789e+05,4.8917e-06,0.0020714,0,-1.7107e-05,1.4642e-05,0,295.2,5.6484e-13,1,1,0.02574,0.02574,0.021,0
1.084e+05,4.88e-06,0.0020741,0,-1.7126e-05,1.4713e-05,0,295.2,5.5914e-13,1,1,0.0258,0.0258,0.021,0
1.0891e+05,4.8683e-06,0.0020769,0,-1.7146e-05,1.4784e-05,0,295.2,5.5344e-13,1,1,0.02586,0.02586,0.021,0
1.0942e+05,4.8567e-06,0.0020796,0,-1.7166e-05,1.4854e-05,0,295.2,5.4774e-13,1,1,0.02592,0.02592,0.021,0
1.0993e+05,4.845e-06,0.0020824,0,-1.7186e-05,1.4925e-05,0,295.2,5.4204e-13,1,1,0.02598,0.02598,0.021,0
1.1045e+05,4.8333e-06,0.0020851,0,-1.7205e-05,1.4996e-05,0,295.2,5.3634e-13,1,1,0.02604,0.02604,0.021,0
1.1096e+05,4.8217e-06,0.0020878,0,-1.7225e-05,1.5066e-05,0,295.2,5.3065e-13,1,1,0.0261,0.0261,0.021,0
1.1147e+05,4.81e-06,0.0020906,0,-1.7245e-05,1.5137e-05,0,295.2,5.2495e-13,1,1,0.02616,0.02616,0.021,0
1.1198e+05,4.7983e-06,0.0020933,0,-1.7265e-05,1.5207e-05,0,295.2,5.1925e-13,1,1,0.02622,0.02622,0.021,0
1.1254e+05,4.7693e-06,0.0020966,0,-1.7278e-05,1.5284e-05,0,295.2,5.0861e-13,1,1,0.02628,0.02628,0.021,0
1.1322e+05,4.7023e-06,0.0021011,0,-1.7278e-05,1.5375e-05,0,295.2,4.8708e-13,1,1,0.02634,0.02634,0.021,0
1.1391e+05,4.6353e-06,0.0021056,0,-1.7278e-05,1.5465e-05,0,295.2,4.6555e-13,1,1,0.0264,0.0264,0.021,0
1.1459e+05,4.5683e-06,0.0021101,0,-1.7278e-05,1.5556e-05,0,295.2,4.4403e-13,1,1,0.02646,0.02646,0.021,0
1.1527e+05,4.5013e-06,0.0021146,0,-1.7278e-05,1.5646e-05,0,295.2,4.225e-13,1,1,0.02652,0.02652,0.021,0
1.1595e+05,4.4343e-06,0.0021192,0,-1.7278e-05,1.5737e-05,0,295.19,4.0098e-13,1,1,0.02658,0.02658,0.021,0
1.1664e+05,4.3672e-06,0.0021237,0,-1.7279e-05,1.5827e-05,0,295.19,3.7945e-13,1,1,0.02664,0.02664,0.021,0
1.1732e+05,4.3002e-06,0.0021282,0,-1.7279e-05,1.5918e-05,0,295.19,3.5793e-13,1,1,0.0267,0.0267,0.021,0
1.18e+05,4.2332e-06,0.0021327,0,-1.7279e-05,1.6008e-05,0,295.19,3.364e-13,1,1,0.02676,0.02676,0.021,0
1.1868e+05,4.1662e-06,0.0021372,0,-1.7279e-05,1.6099e-05,0,295.19,3.1488e-13,1,1,0.02682,0.02682,0.021,0
1.1937e+05,4.0992e-06,0.0021417,0,-1.7279e-05,1.619e-05,0,295.19,2.9335e-13,1,1,0.02688,0.02688,0.021,0
1.2005e+05,4.0321e-06,0.0021462,0,-1.7279e-05,1.628e-05,0,295.19,2.7183e-13,1,1,0.02694,0.02694,0.021,0
1.2073e+05,3.9651e-06,0.0021507,0,-1.7279e-05,1.6371e-05,0,295.19,2.503e-13,1,1,0.027,0.027,0.021,0
1.2141e+05,3.8981e-06,0.0021552,0,-1.7279e-05,1.6461e-05,0,295.19,2.2878e-13,1,1,0.02706,0.02706,0.021,0
1.221e+05,3.8311e-06,0.0021598,0,-1.7279e-05,1.6552e-05,0,295.19,2.0725e-13,1,1,0.02712,0.02712,0.021,0
1.2278e+05,3.7641e-06,0.0021643,0,-1.7279e-05,1.6642e-05,0,295.19,1.8572e-13,1,1,0.02718,0.02718,0.021,0
1.2346e+05,3.697e-06,0.0021688,0,-1.7279e-05,1.6733e-05,0,295.19,1.642e-13,1,1,0.02724,0.02724,0.021,0
1.2414e+05,3.63e-06,0.0021733,0,-1.7279e-05,1.6823e-05,0,295.19,1.4267e-13,1,1,0.0273,0.0273,0.021,0
1.2483e+05,3.563e-06,0.0021778,0,-1.7279e-05,1.6914e-05,0,295.19,1.2115e-13,1,1,0.02736,0.02736,0.021,0
1.2551e+05,3.496e-06,0.0021823,0,-1.7279e-05,1.7004e-05,0,295.19,9.9623e-14,1,1,0.02742,0.02742,0.021,0
1.2619e+05,3.429e-06,0.0021868,0,-1.7279e-05,1.7095e-05,0,295.19,7.8097e-14,1,1,0.02748,0.02748,0.021,0
1.2687e+05,3.3619e-06,0.0021913,0,-1.728e-05,1.7185e-05,0,295.19,5.6572e-14,1,1,0.02754,0.02754,0.021,0
1.2756e+05,3.2949e-06,0.0021958,0,-1.728e-05,1.7276e-05,0,295.19,3.5047e-14,1,1,0.0276,0.0276,0.021,0
1.2824e+05,3.2279e-06,0.0022003,0,-1.728e-05,1.7366e-05,0,295.18,1.3521e-14,1,1,0.02766,0.02766,0.021,0
1.2892e+05,3.1609e-06,0.0022049,0,-1.728e-05,1.7457e-05,0,295.18,-8.0044e-15,1,1,0.02772,0.02772,0.021,0
1.296e+05,3.0939e-06,0.0022094,0,-1.728e-05,1.7547e-05,0,295.18,-2.953e-14,1,1,0.02778,0.02778,0.021,0
1.3028e+05,3.0268e-06,0.0022139,0,-1.728e-05,1.7638e-05,0,295.18,-5.1055e-14,1,1,0.02784,0.02784,0.021,0
1.3097e+05,2.9598e-06,0.0022184,0,-1.728e-05,1.7728e-05,0,295.18,-7.258e-14,1,1,0.0279,0.0279,0.021,0
1.3165e+05,2.8928e-06,0.0022229,0,-1.728e-05,1.7819e-05,0,295.18,-9.4106e-14,1,1,0.02796,0.02796,0.021,0
1.3233e+05,2.8258e-06,0.0022274,0,-1.728e-05,1.7909e-05,0,295.18,-1.1563e-13,1,1,0.02802,0.02802,0.021,0
1.3301e+05,2.7588e-06,0.0022319,0,-1.728e-05,1.8e-05,0,295.18,-1.3716e-13,1,1,0.02808,0.02808,0.021,0
1.337e+05,2.6917e-06,0.0022364,0,-1.728e-05,1.8091e-05,0,295.18,-1.5868e-13,1,1,0.02814,0.02814,0.021,0
1.3438e+05,2.6247e-06,0.0022409,0,-1.728e-05,1.8181e-05,0,295.18,-1.8021e-13,1,1,0.0282,0.0282,0.021,0
1.3507e+05,2.5645e-06,0.0022455,0,-1.728e-05,1.8272e-05,0,295.18,-2.0036e-13,1,1,0.02826,0.02826,0.021,0
1.3579e+05,2.5489e-06,0.0022501,0,-1.7276e-05,1.8365e-05,0,295.18,-2.115e-13,1,1,0.02832,0.02832,0.021,0
1.3652e+05,2.5333e-06,0.0022547,0,-1.7273e-05,1.8459e-05,0,295.18,-2.2265e-13,1,1,0.02838,0.02838,0.021,0
1.3724e+05,2.5177e-06,0.0022593,0,-1.7269e-05,1.8552e-05,0,295.18,-2.338e-13,1,1,0.02844,0.02844,0.021,0
1.3796e+05,2.5021e-06,0.0022639,0,-1.7266e-05,1.8645e-05,0,295.18,-2.4495e-13,1,1,0.0285,0.0285,0.021,0
1.3869e+05,2.4865e-06,0.0022685,0,-1.7262e-05,1.8739e-05,0,295.18,-2.561e-13,1,1,0.02856,0.02856,0.021,0
1.3941e+05,2.4709e-06,0.002273,0,-1.7259e-05,1.8832e-05,0,295.18,-2.6724e-13,1,1,0.02862,0.02862,0.021,0
1.4014e+05,2.4553e-06,0.0022776,0,-1.7255e-05,1.8926e-05,0,295.18,-2.7839e-13,1,1,0.02868,0.02868,0.021,0
1.4086e+05,2.4398e-06,0.0022822,0,-1.7252e-05,1.9019e-05,0,295.17,-2.8954e-13,1,1,0.02874,0.02874,0.021,0
1.4158e+05,2.4242e-06,0.0022868,0,-1.7248e-05,1.9112e-05,0,295.17,-3.0069e-13,1,1,0.0288,0.0288,0.021,0
1.4231e+05,2.4086e-06,0.0022914,0,-1.7245e-05,1.9206e-05,0,295.17,-3.1184e-13,1,1,0.02886,0.02886,0.021,0
1.4303e+05,2.393e-06,0.002296,0,-1.7241e-05,1.9299e-05,0,295.17,-3.2298e-13,1,1,0.02892,0.02892,0.021,0
1.4376e+05,2.3774e-06,0.0023006,0,-1.7238e-05,1.9393e-05,0,295.17,-3.3413e-13,1,1,0.02898,0.02898,0.021,0
1.4448e+05,2.3618e-06,0.0023052,0,-1.7234e-05,1.9486e-05,0,295.17,-3.4528e-13,1,1,0.02904,0.02904,0.021,0
1.452e+05,2.3462e-06,0.0023098,0,-1.7231e-05,1.9579e-05,0,295.17,-3.5643e-13,1,1,0.0291,0.0291,0.021,0
1.4593e+05,2.3306e-06,0.0023144,0,-1.7227e-05,1.9673e-05,0,295.17,-3.6758e-13,1,1,0.02916,0.02916,0.021,0
1.4665e+05,2.315e-06,0.002319,0,-1.7224e-05,1.9766e-05,0,295.17,-3.7872e-13,1,1,0.02922,0.02922,0.021,0
1.4738e+05,2.2994e-06,0.0023236,0,-1.722e-05,1.9859e-05,0,295.17,-3.8987e-13,1,1,0.02928,0.02928,0.021,0
1.481e+05,2.2838e-06,0.0023282,0,-1.7217e-05,1.9953e-05,0,295.17,-4.0102e-13,1,1,0.02934,0.02934,0.021,0
1.4882e+05,2.2682e-06,0.0023328,0,-1.7213e-05,2.0046e-05,0,295.17,-4.1217e-13,1,1,0.0294,0.0294,0.021,0
1.4955e+05,2.2526e-06,0.0023374,0,-1.721e-05,2.014e-05,0,295.17,-4.2332e-13,1,1,0.02946,0.02946,0.021,0
1.5027e+05,2.237e-06,0.002342,0,-1.7206e-05,2.0233e-05,0,295.17,-4.3446e-13,1,1,0.02952,0.02952,0.021,0
1.51e+05,2.2214e-06,0.0023466,0,-1.7203e-05,2.0326e-05,0,295.17,-4.4561e-13,1,1,0.02958,0.02958,0.021,0
1.5172e+05,2.2058e-06,0.0023512,0,-1.7199e-05,2.042e-05,0,295.17,-4.5676e-13,1,1,0.02964,0.02964,0.021,0
1.5244e+05,2.1902e-06,0.0023558,0,-1.7196e-05,2.0513e-05,0,295.17,-4.6791e-13,1,1,0.0297,0.0297,0.021,0
1.5317e+05,2.1746e-06,0.0023604,0,-1.7192e-05,2.0607e-05,0,295.16,-4.7906e-13,1,1,0.02976,0.02976,0.021,0
1.5389e+05,2.159e-06,0.002365,0,-1.7189e-05,2.07e-05,0,295.16,-4.902e-13,1,1,0.02982,0.02982,0.021,0
1.5462e+05,2.1434e-06,0.0023696,0,-1.7185e-05,2.0793e-05,0,295.16,-5.0135e-13,1,1,0.02988,0.02988,0.021,0
1.5534e+05,2.1278e-06,0.0023742,0,-1.7182e-05,2.0887e-05,0,295.16,-5.125e-13,1,1,0.02994,0.02994,0.021,0
1.5606e+05,2.1122e-06,0.0023788,0,-1.7178e-05,2.098e-05,0,295.16,-5.2365e-13,1,1,0.03,0.03,0.021,0
1.5679e+05,2.0966e-06,0.0023834,0,-1.7175e-05,2.1074e-05,0,295.16,-5.348e-13,1,1,0.03006,0.03006,0.021,0
1.5751e+05,2.081e-06,0.002388,0,-1.7171e-05,2.1167e-05,0,295.16,-5.4594e-13,1,1,0.03012,0.03012,0.021,0
1.5829e+05,2.0658e-06,0.0023928,0,-1.7163e-05,2.1264e-05,0,295.16,-5.426e-13,1,1,0.03018,0.03018,0.021,0
1.592e+05,2.0514e-06,0.0023982,0,-1.7142e-05,2.1369e-05,0,295.16,-5.0385e-13,1,1,0.03024,0.03024,0.021,0
1.6011e+05,2.0371e-06,0.0024036,0,-1.7122e-05,2.1474e-05,0,295.16,-4.6509e-13,1,1,0.0303,0.0303,0.021,0
1.6102e+05,2.0227e-06,0.002409,0,-1.7101e-05,2.1579e-05,0,295.16,-4.2634e-13,1,1,0.03036,0.03036,0.021,0
1.6192e+05,2.0083e-06,0.0024144,0,-1.7081e-05,2.1684e-05,0,295.16,-3.8759e-13,1,1,0.03042,0.03042,0.021,0
1.6283e+05,1.9939e-06,0.0024198,0,-1.706e-05,2.1789e-05,0,295.16,-3.4884e-13,1,1,0.03048,0.03048,0.021,0
1.6374e+05,1.9796e-06,0.0024252,0,-1.7039e-05,2.1895e-05,0,295.16,-3.1009e-13,1,1,0.03054,0.03054,0.021,0
1.6465e+05,1.9652e-06,0.0024306,0,-1.7019e-05,2.2e-05,0,295.15,-2.7134e-13,1,1,0.0306,0.0306,0.021,0
1.6556e+05,1.9508e-06,0.002436,0,-1.6998e-05,2.2105e-05,0,295.15,-2.3259e-13,1,1,0.03066,0.03066,0.021,0
1.6647e+05,1.9365e-06,0.0024414,0,-1.6978e-05,2.221e-05,0,295.15,-1.9384e-13,1,1,0.03072,0.03072,0.021,0
1.6738e+05,1.9221e-06,0.0024468,0,-1.6957e-05,2.2315e-05,0,295.15,-1.5509e-13,1,1,0.03078,0.03078,0.021,0
1.6828e+05,1.9077e-06,0.0024522,0,-1.6937e-05,2.242e-05,0,295.15,-1.1634e-13,1,1,0.03084,0.03084,0.021,0
1.6919e+05,1.8934e-06,0.0024576,0,-1.6916e-05,2.2525e-05,0,295.15,-7.7589e-14,1,1,0.0309,0.0309,0.021,0
1.701e+05,1.879e-06,0.002463,0,-1.6895e-05,2.2631e-05,0,295.15,-3.8839e-14,1,1,0.03096,0.03096,0.021,0
1.7101e+05,1.8646e-06,0.0024684,0,-1.6875e-05,2.2736e-05,0,295.15,-8.7471e-17,1,1,0.03102,0.03102,0.021,0
1.7192e+05,1.8502e-06,0.0024738,0,-1.6854e-05,2.2841e-05,0,295.15,3.8663e-14,1,1,0.03108,0.03108,0.021,0
1.7283e+05,1.8359e-06,0.0024791,0,-1.6834e-05,2.2946e-05,0,295.15,7.7413e-14,1,1,0.03114,0.03114,0.021,0
1.7373e+05,1.8215e-06,0.0024845,0,-1.6813e-05,2.3051e-05,0,295.15,1.1616e-13,1,1,0.0312,0.0312,0.021,0
1.7464e+05,1.8071e-06,0.0024899,0,-1.6792e-05,2.3156e-05,0,295.15,1.5491e-13,1,1,0.03126,0.03126,0.021,0
1.7555e+05,1.7928e-06,0.0024953,0,-1.6772e-05,2.3261e-05,0,295.15,1.9366e-13,1,1,0.03132,0.03132,0.021,0
1.7646e+05,1.7784e-06,0.0025007,0,-1.6751e-05,2.3367e-05,0,295.14,2.3242e-13,1,1,0.03138,0.03138,0.021,0
1.7737e+05,1.764e-06,0.0025061,0,-1.6731e-05,2.3472e-05,0,295.14,2.7117e-13,1,1,0.03144,0.03144,0.021,0
1.7828e+05,1.7497e-06,0.0025115,0,-1.671e-05,2.3577e-05,0,295.14,3.0992e-13,1,1,0.0315,0.0315,0.021,0
1.7918e+05,1.7353e-06,0.0025169,0,-1.669e-05,2.3682e-05,0,295.14,3.4867e-13,1,1,0.03156,0.03156,0.021,0
1.8009e+05,1.7209e-06,0.0025223,0,-1.6669e-05,2.3787e-05,0,295.14,3.8742e-13,1,1,0.03162,0.03162,0.021,0
1.81e+05,1.7065e-06,0.0025277,0,-1.6648e-05,2.3892e-05,0,295.14,4.2617e-13,1,1,0.03168,0.03168,0.021,0
1.8191e+05,1.6922e-06,0.0025331,0,-1.6628e-05,2.3997e-05,0,295.14,4.6492e-13,1,1,0.03174,0.03174,0.021,0
1.8282e+05,1.6778e-06,0.0025385,0,-1.6607e-05,2.4102e-05,0,295.14,5.0367e-13,1,1,0.0318,0.0318,0.021,0
1.8373e+05,1.6634e-06,0.0025439,0,-1.6587e-05,2.4208e-05,0,295.14,5.4242e-13,1,1,0.03186,0.03186,0.021,0
1.8464e+05,1.6491e-06,0.0025493,0,-1.6566e-05,2.4313e-05,0,295.14,5.8117e-13,1,1,0.03192,0.03192,0.021,0
